,line,content
1047,1047,                                     SARGE
1048,1048,                         Hell of a mission.
1049,1049,                                     MILLER
1050,1050,"                         Yep, hell of a mission."
1051,1051,               IN THE BACK OF THE JEEP
1052,1052,               Upham avidly takes in everything.  He notices Reiben staring
1053,1053,"               at him, grows nervous under his look and offers a hopeful"
1054,1054,               smile.
1055,1055,"               Upham Hi.  So, uh, you're all Rangers?"
1056,1056,"               Reiben, Jackson and Wade look at Upham as if he were an"
1057,1057,               insect.
1058,1058,               Upham I'm Upham.
1059,1059,               (pointing at his corporal's stripes)
1060,1060,"               Ignore these, please, I know all that breaks down in combat."
1061,1061,               Their jaws drop.
1062,1062,                                     REIBEN
1063,1063,                              (to Wade)
1064,1064,"                         You want to shoot him, or should I?"
1065,1065,               Wade It's not my turn.
1066,1066,                                     REIBEN
1067,1067,                              (politely)
1068,1068,                         Jackson?
1069,1069,                                     JACKSON
1070,1070,"                         Hell, no, last time I shot a corporal,"
1071,1071,                         Cap'n Miller near bit my head off.
1072,1072,               Upham reacts to the metion of Miller's name.
1073,1073,               Upham Miller?
1074,1074,                                     MILLER
1075,1075,"                         I don't want anybody to shoot him,"
1076,1076,                         that's an order.  He speaks French
1077,1077,                         and his German has a touch of the
1078,1078,                         Bavarian.
1079,1079,"               Upham Sir, are you Captain John Miller?"
1080,1080,"               Miller sighs, he knows what's coming."
1081,1081,                                     UPHAM
1082,1082,                              (continuing)
1083,1083,                         ...who won the Congressional Medal
1084,1084,                         of Hon...?
1085,1085,               Upham's words are frozen in his throat by the warning glances
1086,1086,               of Miller's men.  Miller himself remains relaxed but stone-
1087,1087,               faced.
1088,1088,"               No one speaks for a few seconds, then the moment passes as"
1089,1089,               if it had never happened.
1090,1090,                                     REIBEN
1091,1091,"                         Captain, I gotta tell you, the irony"
1092,1092,                         of this mission is fucking killing
1093,1093,                         me.
1094,1094,                                     MILLER
1095,1095,"                         Yeah, how so?"
1096,1096,                                     REIBEN
1097,1097,"                         I should be on my way to Caen, sir."
1098,1098,"                         It's like Beethoven, the guy's one"
1099,1099,                         of the greatest composers ever lived
1100,1100,"                         and he goes deaf.  Go figure, I mean,"
1101,1101,"                         who'd he piss off?  And here I am,"
1102,1102,                         the Beethoven of ladies foundation
1103,1103,"                         garments, one step away from Caen,"
1104,1104,                         the center of the known lingerie
1105,1105,"                         universe and instead, I'm going to"
1106,1106,                         Ramelle to save some fucking private
1107,1107,                         who's probably already dead.
1108,1108,                                     MILLER
1109,1109,"                         There's to be a bright side, look"
1110,1110,                         for it.
1111,1111,                                     REIBEN
1112,1112,"                         Sir, you know what Ramelle is famous"
1113,1113,                         for?  Cheese.  The rest of the company
1114,1114,                         is going to Caen and we're going to
1115,1115,                         the goddamned cheese capital of
1116,1116,                         France.  There is no bright side.
1117,1117,                                     MILLER
1118,1118,                         There's always a bright side.
1119,1119,                                     REIBEN
1120,1120,"                         I'm listening, sir."
1121,1121,                                     MILLER
1122,1122,"                         Well, I, for one, like cheese."
1123,1123,               Wade pipes up cheerfully.
1124,1124,"               Wade Hell, I don't mind going to Ramelle, as long as there's"
1125,1125,               something up there for me to blow up.
1126,1126,                                     REIBEN
1127,1127,"                         Well, you're a happy idiot."
1128,1128,               THEY ROUND A TURN
1129,1129,               SKID TO A STOP AT A:
1130,1130,               BOTTLENECK OF AMERICAN VEHICLES
1131,1131,               A LIEUTENANT is roadmaster.  Miller calls to him.
1132,1132,                                     MILLER
1133,1133,                         How's the road up to St. Mere?
1134,1134,"               Lieutenant Bad, sir.  There're some eighty-eights hiding"
1135,1135,"               somewhere, knocking the hell out of our traffic."
1136,1136,                                     MILLER
1137,1137,                         Anybody getting through?
1138,1138,               Lieutenant The lucky ones.
1139,1139,"               Miller nods to Sarge who floors it.  They take off, spraying"
1140,1140,               gravel behind them.  Ext. St. Mere Road - day The jeep barrels
1141,1141,"               down the road, fast.  The road is pock-marked with craters."
1142,1142,               They pass the wreckage of a pair of American jeeps.  Direct
1143,1143,               hits.  Sarge swerves around them without slowing.
1144,1144,               AN AMERICAN TROOP TRUCK SMOLDERS
1145,1145,"               On the side of the road, surrounded by the charred bodies of"
1146,1146,               a dozen American troops.  It's a nightmare vision.  Upham
1147,1147,               grows weak at the sight.  Miller takes note of Upham's
1148,1148,               reaction.
1149,1149,                                     IN THE BACK
1150,1150,                         The men bounce up and down like
1151,1151,"                         stuffed animals, doing their best to"
1152,1152,                         not be thrown out.
1153,1153,                                     REIBEN
1154,1154,"                         Hell, this is better than Coney"
1155,1155,                         Island!
1156,1156,                                     A HUGE BUMP
1157,1157,                         Bounces Reiben up and slams his back
1158,1158,                         down on his shovel.  He HOLLERS IN
1159,1159,                         PAIN.
1160,1160,                                     MILLER
1161,1161,                         Just trying to make room for Ryan.
1162,1162,"               Reiben shoots Miller a smile and shifts his belt, moving his"
1163,1163,               shovel from under his bruised ass.
1164,1164,               THEY ROUND A BEND
1165,1165,"               See a long, straight stretch of road.  Half-a-dozen burning,"
1166,1166,               obliterated American vehicles.  A gauntlet to run.
1167,1167,               AN EIGHTY-EIGHT SHELL SCREAMS IN
1168,1168,               Lands right behind them.  BLOWS A NEW CRATER
1169,1169,                                     MILLER
1170,1170,                              (sweetly)
1171,1171,                         Sarge?
1172,1172,               SARGE FLOORS IT.  Everyone hangs on.
1173,1173,                                     ANOTHER SHELL EXPLODES
1174,1174,                         Thirty yards ahead of them.
1175,1175,                                     MILLER
1176,1176,                         Directs Sarge off the road.
1177,1177,                                     MILLER
1178,1178,                         They've got the road zeroed.
1179,1179,                                     SARGE
1180,1180,"                         Yanks the wheel, driving the jeep"
1181,1181,                         off the road.
1182,1182,                                     THE JEEP BOUNCES
1183,1183,                         Off the shoulder.  Nearly throwing
1184,1184,                         everyone out.  Somehow they hang on.
1185,1185,                         The jeep tears along the rutted field.
1186,1186,                                     ANOTHER EXPLOSION
1187,1187,                         Just behind them.
1188,1188,                                     SARGE DRIVES MADLY
1189,1189,                         Not slowing down.  Trying to avoid
1190,1190,                         the biggest ruts and bumps.
1191,1191,                                     ANOTHER EXPLOSION
1192,1192,                         Close on their side.  Showers them
1193,1193,                         with debris.
1194,1194,                                     SARGE
1195,1195,                         Jesus Christ!
1196,1196,               MILLER SCANS THE TERRAIN
1197,1197,               Sees a cluster of buildings about half-a-mile ahead.
1198,1198,                                     MILLER
1199,1199,                         They've got a hell of a spotter
1200,1200,                         somewhere.
1201,1201,                                     ANOTHER EXPLOSION
1202,1202,                         Even closer.  The jeep's PEPPERED
1203,1203,                         WITH SHRAPNEL.  They BARREL THROUGH
1204,1204,                         the smoke.
1205,1205,                                     MILLER
1206,1206,"                         S-curves, Sarge."
1207,1207,                                     SARGE
1208,1208,                         Turns shallow curves without slowing
1209,1209,                         down.
1210,1210,               SUDDENLY SEES A CRATER
1211,1211,               Tries to avoid it.  Too late.  Brakes.  PLOWS into overturned
1212,1212,               earth.  STOPS SHORT.
1213,1213,"               REIBEN, UPHAM, WADE AND JACKSON"
1214,1214,               THROWN from the jeep.  TUMBLE into the dirt.  Not hurt.
1215,1215,                                     SARGE AND MILLER
1216,1216,                         Hang on.  Stay in the jeep but are
1217,1217,                         battered.  All stunned.  MILLER Is
1218,1218,                         first to regain his bearings.  Jumps
1219,1219,                         up.  Checks out the jeep.  Undamaged.
1220,1220,                         Deep in the soft dirt.
1221,1221,               AN EIGHTY-EIGHT SHELL SCREAMS IN EXPLODES THIRTY YARDS LEFT
1222,1222,                                     MILLER
1223,1223,                         Sarge!  Reverse!
1224,1224,               Sarge puts his head back on and throws the jeep into gear.
1225,1225,               The wheels spin.  Miller throws his shoulder into the jeep.
1226,1226,               Yells to the others.
1227,1227,                                     MILLER
1228,1228,                         COME ON!  YOU WANNA WALK?
1229,1229,                                     STILL DAZED
1230,1230,"                         Reiben, Wade, Jackson, Upham screw"
1231,1231,                         their heads back on.  Shoulder into
1232,1232,                         the jeep.  Push for all they're worth.
1233,1233,                         The WHEELS STILL SPIN.
1234,1234,               ANOTHER EIGHTY-EIGHT SHELL LANDS EXPLODES THIRTY YARDS RIGHT
1235,1235,                                     MILLER IGNORES IT
1236,1236,                         He's the only one who does.
1237,1237,                                     SARGE
1238,1238,"                         Captain, they got us zeroed."
1239,1239,               Upham is very nervous.
1240,1240,                                     UPHAM
1241,1241,"                         That's bracketing, right?"
1242,1242,               They all ignore him.
1243,1243,                                     UPHAM
1244,1244,                         I know about bracketing.  I read
1245,1245,                         about it.  The next one is going to
1246,1246,                         land right on us.
1247,1247,                                     MILLER
1248,1248,                         FORWARD!  FORWARD!
1249,1249,                              (beat)
1250,1250,                         NOW REVERSE!
1251,1251,               Sarge SLAMS THE JEEP 
1252,1252, REVERSE.  Rocks it.  SLAMS IT BACK
1253,1253,               
1254,1254, FORWARD.  Makes progress.
1255,1255,"               ALL THE MEN PUSH, ALL EYES UP.  WAITING FOR THE N"
1256,1256,SHELL.
1257,1257,                                     SARGE
1258,1258,"                         Uh, Captain..."
1259,1259,                                     MILLER
1260,1260,                         PUSH!
1261,1261,                                     SARGE
1262,1262,"                         Uh, Captain..."
1263,1263,                                     THE TIRES SCREAM
1264,1264,                         A bit more progress.  It's almost
1265,1265,                         out.
1266,1266,               THEY ALL PUSH LIKE MANIACS
1267,1267,               Knowing the shell is coming any second.  Upham is beside
1268,1268,               himself.
1269,1269,                                     SARGE
1270,1270,                              (sweetly)
1271,1271,"                         Oh, Captain..."
1272,1272,                                     ONE MORE PUSH
1273,1273,"                         The jeep rocks back in, deeper."
1274,1274,                                     MILLER
1275,1275,                         SHIT!
1276,1276,               THEY HEAR THE SCREAM OF THE SHELL MILLER BARKS TO HIS MEN
1277,1277,                                     MILLER
1278,1278,                         GO!
1279,1279,                                     THE MEN
1280,1280,                         Instantly take off.  Away from the
1281,1281,                         jeep.  As fast as they can.
1282,1282,               THE SHELL SCREAMS IN
1283,1283,               The men hit the dirt.
1284,1284,                                     DIRECT HIT
1285,1285,                         OBLITERATING THE JEEP
1286,1286,                                     THE MEN
1287,1287,                         Barely out of the BLAST PERIMETER.
1288,1288,                         STUNNED by the concussion.  SHOWERED
1289,1289,"                         with dirt, rock and debris."
1290,1290,                                     MILLER
1291,1291,                         Is first up.  Sarge and the men
1292,1292,                         struggle to their feet.  Hear MORE
1293,1293,                         INCOMING.  Miller grabs Upham by the
1294,1294,                         collar and pulls him up.
1295,1295,                                     MILLER
1296,1296,                         HERE COME THE MORTARS!
1297,1297,               THEY ALL TAKE OFF
1298,1298,               Running as fast as they can.
1299,1299,               THE FIRST OF THE MORTAR SHELLS COME IN
1300,1300,"               The eighty-eight is big, with pauses spaces between.  But"
1301,1301,               there must be a dozen mortars firing.  The shells are almost
1302,1302,               constant.
1303,1303,                                     THE FIELD
1304,1304,"                         The six Americans run madly, in zig-"
1305,1305,                         zag patterns through the gauntlet of
1306,1306,                         MORTAR EXPLOSIONS.  BOOM
1307,1307,"                                     RUNNING, STUMBLING"
1308,1308,"                         BOOM, BOOM, BOOM"
1309,1309,               UPHAM IS THROWN TO THE GROUND
1310,1310,               Miller yanks him up.  Half-drags him to the edge of the field.
1311,1311,               THEY MAKE IT TO THE TREES
1312,1312,               Keep running.  Through the bushes and brambles.  Thirty yards
1313,1313,               in.
1314,1314,                                     THE EXPLOSIONS STOP
1315,1315,                         THE MEN ALL STOP Panting.  Struggling
1316,1316,                         to catch their breath. Check their
1317,1317,                         body parts.  Everything's there.
1318,1318,"                         They have their weapons, most of"
1319,1319,                         their gear.
1320,1320,"               Reiben looks back through the trees at THE JEEP, which is"
1321,1321,               nothing more than a burning carcass.  He shakes his head.
1322,1322,                                     REIBEN
1323,1323,                         General Gavin is going to be very
1324,1324,"                         irritated at you, Captain."
1325,1325,                                     MILLER
1326,1326,"                         Stands on the edge of the woods,"
1327,1327,                         almost in a trance.
1328,1328,                                     UPHAM
1329,1329,"                         Captain, I..."
1330,1330,                                     SARGE
1331,1331,                         Sssssh!
1332,1332,"               Miller, far away, quickly shifts his eyes and ears from"
1333,1333,               position to position.
1334,1334,                                     MILLER
1335,1335,"                         Sarge, maps."
1336,1336,"               Sarge quickly opens up the map case.  The men are dead silent,"
1337,1337,               frozen in place.
1338,1338,                                     MILLER
1339,1339,"                         Two eighty-eights, just under two-"
1340,1340,"                         and-a-half miles, that way, vector"
1341,1341,"                         from the jeep, through those two"
1342,1342,                         trees at the base of the hill.  The
1343,1343,"                         mortars came from behind that rise,"
1344,1344,"                         there, four of them."
1345,1345,               Sarge quickly starts vectoring on the map.  Miller snaps out
1346,1346,               of it.
1347,1347,                                     MILLER
1348,1348,"                         Wade, the radio."
1349,1349,               Wade instantly starts cranking it up.  Upham is amazed.
1350,1350,                                     UPHAM
1351,1351,"                         You can tell all that, just by the"
1352,1352,"                         sound, sire?"
1353,1353,                                     MILLER
1354,1354,                         That's not all.  There were nine
1355,1355,"                         gunners on the eighty-eights, one"
1356,1356,"                         had a broken heel on his boot, two"
1357,1357,"                         had bratwurst for supper last night,"
1358,1358,"                         one of them is named Fritz, the other,"
1359,1359,"                         Hans, maybe, I don't know, it's hard"
1360,1360,                         to tell.
1361,1361,                                     JACKSON
1362,1362,"                         Corporal, you have just seen one of"
1363,1363,                         Captain Miller's many God-given
1364,1364,"                         talents.  If, by some miracle, you"
1365,1365,"                         survive, you will witness many more"
1366,1366,                         of them.
1367,1367,               Sarge finished vectoring.
1368,1368,                                     SARGE
1369,1369,"                         Got it, sir.  We gonna go take care"
1370,1370,                         of those eighty-eights?
1371,1371,                                     MILLER
1372,1372,                         That's not what we're here for.
1373,1373,                                     WADE
1374,1374,                              (re. radio)
1375,1375,"                         I've got command, Captain."
1376,1376,               Miller takes the handset from Wade and the map from Sarge.
1377,1377,                                     MILLER
1378,1378,                              (into radio)
1379,1379,"                         This is Baker Charley One, fire mark,"
1380,1380,"                         sector three, foxtrot quadrant, four-"
1381,1381,                         three by baker-three.  Two eighty-
1382,1382,                         eights.  Tell our boys to come in
1383,1383,                         low from the east in case the Krauts
1384,1384,                         have ack-ack.  Good hunting.  Over.
1385,1385,               A VOICE ON THE RADIO SIGNS OFF through the static.  Wade
1386,1386,"               packs up the radio.  Miller folds up the map.  Jackson Sir,"
1387,1387,               wouldn't take us but a minute to put out them eighty-eights.
1388,1388,                                     SARGE
1389,1389,"                         He's right, Captain, it might be"
1390,1390,                         kind of dangerous for those flyboys.
1391,1391,                                     MILLER
1392,1392,                         Tell that to Private James Ryan.
1393,1393,                         We've got our orders.  Let's go.
1394,1394,               Miller heads off without pausing or looking back.  The rest
1395,1395,"               of the men don't like it, but they follow.  Upham trails,"
1396,1396,               amazed at Miller.
1397,1397,               
1398,1398, WOODS - DAY
1399,1399,               Miller walks point.  His men follow warily.  Upham falls in
1400,1400,               alongside Reiben.
1401,1401,                                     UPHAM
1402,1402,"                         So, where are you from?"
1403,1403,                                     REIBEN
1404,1404,                         Get lost.
1405,1405,               Upham smiles lamely and moves on to Jackson.
1406,1406,                                     UPHAM
1407,1407,"                         So, where are you from?"
1408,1408,                                     JACKSON
1409,1409,                         You writin' a book or somethin'?
1410,1410,                                     UPHAM
1411,1411,"                         As a matter of fact, I am."
1412,1412,                                     JACKSON
1413,1413,                         Figured.
1414,1414,               Wade overhears and smiles at Upham.
1415,1415,                                     WADE
1416,1416,"                         I'm Wade, that's spelled, W-A-D-E,"
1417,1417,"                         I'm small but wiry, with piercing,"
1418,1418,"                         steel-gray eyes, and a rough-hewn"
1419,1419,"                         but handsome face, I'm from Colorado,"
1420,1420,"                         my father's a mining engineer, don't"
1421,1421,                         you take notes?
1422,1422,               Upham shakes his head.
1423,1423,                                     UPHAM
1424,1424,"                         Demolition, right?"
1425,1425,                                     WADE
1426,1426,                         Since I was nine years old.  They
1427,1427,                         got a lot of explosives around mines.
1428,1428,                         Me and my little brother could get
1429,1429,                         into any warehouse you ever saw.
1430,1430,"                         Damn, we had fun!"
1431,1431,               Jackson shrugs.
1432,1432,                                     JACKSON
1433,1433,"                         I'm Jackson.  I'm from West Fork,"
1434,1434,                         Tennessee.  My pappy's a preacher.
1435,1435,                         Him and his two brothers got a
1436,1436,"                         ministry, The Blessed Church of the"
1437,1437,                         Wandering Gospel.
1438,1438,                                     UPHAM
1439,1439,                         In West Fork?
1440,1440,                                     JACKSON
1441,1441,                         In the back of a nineteen and thirty-
1442,1442,                         one stretch Hudson with a big ole'
1443,1443,                         trailer.
1444,1444,                                     UPHAM
1445,1445,                         No kidding.
1446,1446,                                     JACKSON
1447,1447,"                         I don't make jokes about things of,"
1448,1448,"                         or related to, the preaching of the"
1449,1449,"                         Holy Gospel, including the ministerial"
1450,1450,                         calling of my family.
1451,1451,                                     UPHAM
1452,1452,                         So they travel around from place to
1453,1453,                         place and preach?
1454,1454,                                     JACKSON
1455,1455,"                         We got us a tent, forty-two feet"
1456,1456,"                         across, eighteen feet at center,"
1457,1457,                         hundred-and-ten foldin' chairs.
1458,1458,"                         Circuit's eleven towns, covers all"
1459,1459,                         'a Hasset County and most 'a Weller
1460,1460,                         County.  I expect that upon completion
1461,1461,                         of my military service I will be
1462,1462,                         joinin' said ministry.
1463,1463,                                     UPHAM
1464,1464,                         What about the Captain?  Where's he
1465,1465,                         from?
1466,1466,               They all shake their heads.  Miller's out of earshot.
1467,1467,                                     JACKSON
1468,1468,"                         You figure that out, you got yourself"
1469,1469,                         one nice prize.
1470,1470,                                     SARGE
1471,1471,"                         Over three hundred bucks, last I"
1472,1472,"                         heard.  Wade Company's got a pool,"
1473,1473,"                         five bucks gets you in, whoever"
1474,1474,                         guesses where the Captain's from and
1475,1475,                         what he did as a civilian gets it
1476,1476,                         all.
1477,1477,                                     JACKSON
1478,1478,                         The whole kit and caboodle.
1479,1479,                                     UPHAM
1480,1480,"                         But everybody's heard of him, he won"
1481,1481,"                         the Congressional Medal of Honor, he"
1482,1482,                         saved a dozen men.
1483,1483,                                     REIBEN
1484,1484,                         We know.
1485,1485,                                     UPHAM
1486,1486,"                         Somebody must know where he's from,"
1487,1487,                         what he did for a living.
1488,1488,                                     SARGE
1489,1489,                         Somebody probably does.
1490,1490,                                     UPHAM
1491,1491,                         Why don't you just ask him?
1492,1492,                                     JACKSON
1493,1493,                         The Captain prefers not to discuss
1494,1494,"                         certain aspects of his life, in"
1495,1495,"                         particular, everything up to and"
1496,1496,                         including his enlistment in the United
1497,1497,                         States Army.
1498,1498,                                     SARGE
1499,1499,                         I've been with him since Anzio.  I'm
1500,1500,                         closer to him that I am to my own
1501,1501,                         brother but I don't even know what
1502,1502,                         state he's from.  Somewhere in the
1503,1503,                         Northeast as near as I can figure.
1504,1504,                         I don't even have a clue what he did
1505,1505,                         for a living as civilian.
1506,1506,               Reiben shakes his head.
1507,1507,                                     REIBEN
1508,1508,                         No one's gonna win the money for the
1509,1509,                         simple reason that the Captain never
1510,1510,                         was a civilian.  They assembled him
1511,1511,                         at O.C.S. out of spare body parts
1512,1512,                         from dead G.I.'s.  I know this for a
1513,1513,                         fact.
1514,1514,                                     JACKSON
1515,1515,                              (defensively)
1516,1516,                         You got somethin' against the Cap'n?
1517,1517,                                     REIBEN
1518,1518,"                         Hell, no.  I think he's the best"
1519,1519,"                         officer in the whole goddamned army,"
1520,1520,                         bar none.
1521,1521,"               They all nod in assent, no argument there."
1522,1522,                                     JACKSON
1523,1523,                         You got that right.
1524,1524,"               Miller walks on ahead, unaware of their conversation.  Upham"
1525,1525,"               watches Miller, with even more curiosity."
1526,1526,               
1527,1527, HEDGEROW FIELD - DAY
1528,1528,               Miller and his men walk along a hedgerow that parallels a
1529,1529,               country cow path.  They're staying close to the cover of the
1530,1530,               brush.  Miller walks tall now.
1531,1531,                                     JACKSON
1532,1532,"                         Captain, my feet are most"
1533,1533,                         uncomfortable.  If I'd 'a known we
1534,1534,                         was gonna have to walk all the way
1535,1535,"                         to Ramelle, I never would 'a"
1536,1536,                         volunteered for this here mission.
1537,1537,                                     MILLER
1538,1538,"                         You didn't volunteer, Jackson."
1539,1539,                                     JACKSON
1540,1540,"                         I most likely would have, sir, had I"
1541,1541,                         been given the opportunity.
1542,1542,                                     REIBEN
1543,1543,"                         If we find Ryan and he's still alive,"
1544,1544,                         that son-of-a-bitch is gonna carry
1545,1545,                         this goddamned B.A.R. back to the
1546,1546,                         beach for me.
1547,1547,                                     JACKSON
1548,1548,"                         Army life is too dang easy, my feet"
1549,1549,"                         have gone soft.  Back home, we go"
1550,1550,"                         out squirrel huntin', I walk forever"
1551,1551,"                         and a day and then some, don't even"
1552,1552,                         raise a blister.
1553,1553,                                     REIBEN
1554,1554,                         You know what a B.A.R. weighs?
1555,1555,"                         Nineteen and a half pounds, not"
1556,1556,                         counting ammo.
1557,1557,                              (re. ammo bandoleers)
1558,1558,                         And you think these things are
1559,1559,                         comfortable?  They may look good but
1560,1560,"                         they weigh twelve pounds each, that's"
1561,1561,"                         thirty-six pounds, right there."
1562,1562,                                     WADE
1563,1563,                         So what?  I've got three satchel
1564,1564,"                         charges, six gammon grenades, a dozen-"
1565,1565,"                         and-a-half pineapples, and all my"
1566,1566,                         regular gear.  You don't hear me
1567,1567,                         complaining.
1568,1568,                                     REIBEN
1569,1569,"                         That's because, as I have pointed"
1570,1570,"                         out on numerous occasions, you are a"
1571,1571,                         happy idiot.
1572,1572,                                     WADE
1573,1573,"                         No, I just happen to take the"
1574,1574,                         Captain's advice and look at the
1575,1575,                         bright side of things.
1576,1576,                                     UPHAM
1577,1577,                         How do you do it?
1578,1578,                                     WADE
1579,1579,"                         It's easy, it runs in my family,"
1580,1580,"                         take my grandfather, for example..."
1581,1581,                                     REIBEN
1582,1582,"                         Oh, Christ, now we gotta listen to"
1583,1583,                         that grandfather thing again.
1584,1584,                                     WADE
1585,1585,"                         As I was saying, before I was so"
1586,1586,"                         rudely interrupted, my grandfather"
1587,1587,"                         got old, as grandfathers tend to do."
1588,1588,                         He needed someone to take care of
1589,1589,"                         him.  We move around all the time,"
1590,1590,"                         going from one mine to another, so"
1591,1591,                         we had to put him in a home.  Nice
1592,1592,                         enough place but kind of depressing.
1593,1593,                         But not for Granddad.  He just
1594,1594,                         convinced himself he was on a cruise
1595,1595,"                         ship, going to Tahiti, he had his"
1596,1596,"                         own cabin, first class, with room"
1597,1597,                         service.  It just so happened that
1598,1598,"                         the weather was always lousy, so he"
1599,1599,                         never bothered to go up on deck.
1600,1600,                         Happiest guy you ever saw until the
1601,1601,                         day he died.
1602,1602,                                     UPHAM
1603,1603,                         You think he really believed it?
1604,1604,                                     WADE
1605,1605,                         Who knows?  It worked.
1606,1606,                                     REIBEN
1607,1607,"                         Fine, you convince yourself you got"
1608,1608,                         a pack full of feathers and goddamned
1609,1609,                         Private James Ryan can carry my
1610,1610,                         fucking gear.
1611,1611,                                     WADE
1612,1612,"                         Reiben, you can be very unpleasant"
1613,1613,                         to be around sometimes.
1614,1614,                                     REIBEN
1615,1615,"                         You want unpleasant?  Just wait, I"
1616,1616,                         can do much better than this.
1617,1617,                                     WADE
1618,1618,"                         Look at Upham, you don't hear him"
1619,1619,                         complaining.
1620,1620,"               Upham, feeling bold and a bit naughty, decides to give it a"
1621,1621,               shot.
1622,1622,                                     UPHAM
1623,1623,"                         Well, as a matter of fact, I was"
1624,1624,                         just thinking...
1625,1625,"               The men roll their eyes, expecting the worst."
1626,1626,                                     UPHAM
1627,1627,                              (continuing)
1628,1628,                         That I'm so fucking tired of this
1629,1629,"                         goddamned walking, I'd pay a thousand"
1630,1630,                         dollars to see that bastard Ryan
1631,1631,                         crawl on his belly over an acre of
1632,1632,                         broken glass to hear my great-aunt
1633,1633,                         Martha fart through a field-phone.
1634,1634,               The men are stunned.
1635,1635,                                     REIBEN
1636,1636,"                         Jesus Christ, he's a natural!"
1637,1637,                                     MILLER
1638,1638,"                         Upham, are you sure you've never"
1639,1639,                         been in combat?
1640,1640,"               Upham wiggles with pride.  Upham Positive, sir, I'm certain"
1641,1641,               I'd remember.
1642,1642,               Miller eyes Upham respectfully and nods to the men.
1643,1643,                                     MILLER
1644,1644,                         He's good.
1645,1645,               They walk on.
1646,1646,                                     JACKSON
1647,1647,"                         Cap'n, my feet are most uncomfortable."
1648,1648,"               Miller smiles, situation normal."
1649,1649,               
1650,1650, ST. MERE - LATE AFTERNOON
1651,1651,               A small town has been reduced to rubble and is still an active
1652,1652,               battlefield.  HEAVY SMALL ARMS FIRE.  GRENADE AND MORTAR
1653,1653,               EXPLOSIONS.  MEDIUM ARTILLERY BEYOND.  American soldiers
1654,1654,"               crouch in doorways, FIRING at well-placed Germans."
1655,1655,               Some French civilians dash across a street.  A man and a
1656,1656,"               couple of women, one carrying a child.  They make it across"
1657,1657,               and disappear into the remains of a building.
1658,1658,               Miller runs up and flattens himself against a wall at a
1659,1659,"               corner.  Sarge and the other men follow in leap-frog, spread"
1660,1660,               out down the block behind him.
1661,1661,"               Miller glances around the corner, taking a quick mental"
1662,1662,               picture of a GATHERING OF G.I.'s crouching in the cover of
1663,1663,               an alley across the street and down the block.  They are
1664,1664,"               CAPTAIN HAMILL, about Miller's age, and HIS MEN."
1665,1665,"               As Miller ducks back behind the corner, A GERMAN BULLET"
1666,1666,               SMASHES into the bricks where his head was an instant before.
1667,1667,               Miller motions Jackson across first.
1668,1668,                                     MILLER
1669,1669,                         Stay low.
1670,1670,"               Jackson gathers himself, takes off.  GERMAN BULLETS BLAST,"
1671,1671,               kicking up the cobblestone behind him.  Jackson zig-zags and
1672,1672,               makes it to the cover of the far side.
1673,1673,                                     JACKSON
1674,1674,                         Dang!  That was close!
1675,1675,               Miller nods to Upham.
1676,1676,                                     MILLER
1677,1677,                         Your turn.
1678,1678,"               Upham, scared shitless, doesn't move.  Miller speaks to him"
1679,1679,               very gently.
1680,1680,                                     MILLER
1681,1681,"                         Zig-zag, change your pace a couple"
1682,1682,"                         times, you'll be alright."
1683,1683,               Upham's frozen.  He can barely breathe.  Miller sighs.
1684,1684,                                     MILLER
1685,1685,"                         Okay, I'm going to draw fire for"
1686,1686,                         you.
1687,1687,                              (sternly)
1688,1688,"                         But if I do, you goddamned well better"
1689,1689,                         go.
1690,1690,"               Upham nods.  Miller gathers himself, takes a deep breath."
1691,1691,               CLOSE SHOT:  MILLER'S HAND quivers.
1692,1692,                                     MILLER
1693,1693,                         Looks to Upham
1694,1694,                                     MILLER
1695,1695,                         Ready?
1696,1696,"               Upham nods, still terrified."
1697,1697,               MILLER STEPS 
1698,1698, THE OPEN
1699,1699,"               Stands motionless, presenting himself to the German snipers."
1700,1700,                                     MILLER
1701,1701,                         Go.
1702,1702,               Upham runs.
1703,1703,               A GERMAN BULLET HITS THE BRICKS NEAR MILLER.
1704,1704,               He doesn't budge.
1705,1705,"               UPHAM TEARS ACROSS THE STREET very, very fast."
1706,1706,               REIBEN watches Upham run.
1707,1707,                                     REIBEN
1708,1708,"                         Hey, that guy can move."
1709,1709,               A GERMAN BULLET WHIZZES PAST Miller's ear.  UPHAM gets to
1710,1710,               the far side.
1711,1711,               MILLER DUCKS BACK around the corner.  Reiben and Wade don't
1712,1712,               even react to what Miller has just done.  Sarge is pissed.
1713,1713,"               He shakes his head at Miller, like an irritated parent."
1714,1714,                                     SARGE
1715,1715,                              (under his breath so
1716,1716,                              only Miller can hear)
1717,1717,                         Damn fool.
1718,1718,                              (beat)
1719,1719,                         Sir.
1720,1720,                                     REIBEN
1721,1721,"                         Captain, he's fast!"
1722,1722,                                     MILLER
1723,1723,"                              (glances at Sarge,"
1724,1724,                              speaks to Reiben)
1725,1725,                         Glad of it.
1726,1726,                                     UPHAM
1727,1727,"                         On the other side of the street,"
1728,1728,                         crouches in a doorway with Jackson.
1729,1729,"                         Upham is a bit in shock, less from"
1730,1730,                         the nearness of the bullets than
1731,1731,                         from what Miller just did for him.
1732,1732,                                     MILLER
