,line,content
1190,1190,                           CHARLIE
1191,1191,               You never even see them anymore.
1192,1192,                           BELLA
1193,1193,"               I do, too. In fact, I'm... um..."
1194,1194,               Jessica and I are going to Port
1195,1195,               Angeles tomorrow. Shopping.
1196,1196,31
1197,1197,                          CHARLIE
1198,1198,                   (suspicious)
1199,1199,              You hate shopping.
1200,1200,                          BELLA
1201,1201,              That's how good a friend I am.
1202,1202,                         CHARLIE
1203,1203,                   (somewhat appeased)
1204,1204,              Alright. Shopping.
1205,1205,                          BELLA (PRE-LAP)
1206,1206,"              Hi Jessica, it's Bella..."
1207,1207,
1208,1208, BELLA'S TRUCK - DAY
1209,1209,"Bella drives, talking on her cell (hands-free, of course)."
1210,1210,                          BELLA
1211,1211,"              ... Yes, Bella Swan. Hey, any chance"
1212,1212,              you feel like shopping tomorrow?
1213,1213,
1214,1214, PORT ANGELES - MOVIE THEATER - NIGHT                        
1215,1215,Bella and Jessica exit the theater.   A MARQUEE behind them      
1216,1216,bears the title of a ZOMBIE film.                                
1217,1217,                          BELLA                                  
1218,1218,              I don't get why are there so many                  
1219,1219,              zombie movies.                                     
1220,1220,                          JESSICA                                
1221,1221,"              It's, like, a metaphor? For crass                  "
1222,1222,              consumerism or something.                          
1223,1223,Bella glances at her.                                            
1224,1224,                          JESSICA                                
1225,1225,              Not that you'd know anything about                 
1226,1226,              consuming. You didn't buy anything                 
1227,1227,              today.                                             
1228,1228,                          BELLA
1229,1229,              I bought something.
1230,1230,                          JESSICA
1231,1231,"              Socks don't count. `Course, I was"
1232,1232,              surprised you even called.
1233,1233,                          BELLA
1234,1234,              I've been kind of... out of it.
1235,1235,32
1236,1236,                          JESSICA
1237,1237,"              Kind of? I mean, at first I was"
1238,1238,"              worried. Then I'm like, okay, she's"
1239,1239,              still bumming? It's not like I wasn't
1240,1240,"              going through things, too. Like Mike"
1241,1241,"              deciding he wanted to \""just be friends?\"""
1242,1242,              That was really hard and --
1243,1243,                          MAN'S VOICE (O.S.)
1244,1244,"              How `bout a ride, girls?"
1245,1245,"As Bella looks ACROSS THE STREET, time suddenly SLOWS --"
1246,1246,"BELLA'S POV - A DIVE BAR, \""ONE EYED PETE'S\"" (SLOW MOTION)"
1247,1247,#NAME?
1248,1248,"motorcycles. They're in shadow, we can't see their faces."
1249,1249,OFF BELLA WE SMASH TO --
1250,1250,"FLASHPOPS: Bella surrounded by FOUR GUYS (\""Twilight\"");"
1251,1251,Edward's Volvo skidding to a stop; Edward staring them down --
1252,1252,"BACK ON BELLA, a chill going down her spine, FREEZING her as"
1253,1253,she stares at the foursome across the street...
1254,1254,Then suddenly -- a pair of lips lean next to her ear --
1255,1255,                          EDWARD (O.S.)
1256,1256,"              Move, Bella."
1257,1257,She turns to find Edward standing next to her. Or so it
1258,1258,seems. But he's an illusion; an apparition - which becomes          
1259,1259,clear when --
1260,1260,"Jessica steps right into him, dissolving him to nothingness, and"
1261,1261,TIME ABRUPTLY SPEEDS UP AGAIN --
1262,1262,                           JESSICA
1263,1263,              Come on.
1264,1264,                          BELLA
1265,1265,              I know them... I think...                             
1266,1266,                          JESSICA
1267,1267,              Can we just go --
1268,1268,"Jessica pulls at her arm, but Bella shakes her off."
1269,1269,                          BELLA
1270,1270,              I want to see something.
1271,1271,33
1272,1272,"Much to Jessica's frustration, Bella begins to cross the"
1273,1273,"street toward the Guys, frightened but drawn."
1274,1274,                          GUY #1
1275,1275,"              Alright, we got a taker."
1276,1276,The apparition of EDWARD REAPPEARS in her path this time.           
1277,1277,She stops.
1278,1278,                          EDWARD
1279,1279,"              Turn around, Bella.     This is                       "
1280,1280,              dangerous.                                            
1281,1281,"But when she steps backward, he fades. Testing her"
1282,1282,"hallucination, she strides forward again -- Edward's"
1283,1283,"apparition reappears, strides alongside her --"
1284,1284,                             EDWARD
1285,1285,              Stop.   Now.
1286,1286,"She's almost smiling as she reaches the Guys, finally able"
1287,1287,"to see them clearly -- and stops, realizing --"
1288,1288,                          BELLA
1289,1289,              ... You're not them.                                  
1290,1290,And with that.... Edward disappears.
1291,1291,                          GUY #1
1292,1292,"              We'll be whoever you want, honey."
1293,1293,Guy #2 pulls up right next to her on his motorcycle.
1294,1294,                          GUY #2
1295,1295,              Ready for a thrill ride?
1296,1296,GUY #2 extends his hand to help her onto the bike.     She          
1297,1297,hesitates.                                                          
1298,1298,                             EDWARD (O.S.)                          
1299,1299,              Walk away.     Go.                                    
1300,1300,Edward's apparition appears on the other side of the bike.          
1301,1301,Bella looks at him with determination -- then climbs on to          
1302,1302,the back of the bike --                                             
1303,1303,                          BELLA                                     
1304,1304,"              I can break promises, too.                            "
1305,1305,                         GUY #2                                     
1306,1306,                   (confused)                                       
1307,1307,              ... Okay.                                             
1308,1308,34
1309,1309,                          JESSICA                                    
1310,1310,              Bella!
1311,1311,"The bike LURCHES forward, going way too fast. As the wind            "
1312,1312,"blasts her hair back, she realizes this might have been a            "
1313,1313,mistake --                                                           
1314,1314,                          BELLA                                      
1315,1315,              ... Wait                                               
1316,1316,"Guy #2 doesn't hear her, guns the engine, going faster --            "
1317,1317,BELLA'S POV - DIRECTLY AHEAD                                         
1318,1318,"Edward stands in road, directly in their path, more present,         "
1319,1319,"more clear than ever. The bike's headlight illuminates him,          "
1320,1320,racing toward him --                                                 
1321,1321,                          BELLA                                      
1322,1322,              Stop - stop! - STOP!                                   
1323,1323,The bike abruptly pulls up short.                                    
1324,1324,                          GUY #2                                     
1325,1325,"              Hey, I didn't force nothing on you.                    "
1326,1326,"Bella scrambles off, stumbling in the process.    Edward is          "
1327,1327,gone.                                                                
1328,1328,The four Guys then REV their bikes and PEEL out.    Bella            
1329,1329,watches them go as Jessica storms up.
1330,1330,                          JESSICA
1331,1331,              What the hell is wrong with you?!
1332,1332,                          BELLA
1333,1333,                   (almost to herself)
1334,1334,              I... saw something.                                    
1335,1335,                           JESSICA                                   
1336,1336,              You.   Are insane. Or suicidal.                        
1337,1337,                          BELLA                                      
1338,1338,                   (trying to figure it out)                         
1339,1339,              The more dangerous... the more real it                 
1340,1340,              was.                                                   
1341,1341,                          JESSICA
1342,1342,"              So, what, you're like an adrenaline"
1343,1343,              junky now? Go hang-gliding or bungie-
1344,1344,              jumping. Don't be a complete freak.
1345,1345,35
1346,1346,An angry Jessica charges off. Bella watches the motorcycles
1347,1347,disappear down the street as --
1348,1348,                          BELLA (V.O.)
1349,1349,              He wasn't real. I knew that. I                       
1350,1350,              didn't care. I needed to see him. If                 
1351,1351,"              danger's what it took, that's what I'd               "
1352,1352,              find.                                                
1353,1353,"Off Bella, determination settling into her face..."
1354,1354,
1355,1355, JACOB BLACK'S HOUSE - DAY
1356,1356,"Bella pulls up in her truck, a tarp covering something big"
1357,1357,in the back. Jacob comes out of the house. A huge grin.
1358,1358,                          JACOB
1359,1359,              Bella!
1360,1360,"Bella hops out, Jacob gives her a hug.   Bella's surprised by"
1361,1361,"his affection, but doesn't mind."
1362,1362,                          JACOB
1363,1363,              `Bout time you came by.
1364,1364,                          BELLA
1365,1365,              I brought you something.
1366,1366,"Bella pulls the tarp back, revealing - her neighbor's two"
1367,1367,"dilapidated, rusting MOTORCYCLES."
1368,1368,                          JACOB
1369,1369,              Scrap metal. You shouldn't have.
1370,1370,                          BELLA
1371,1371,              I rescued them from the dump. They'd
1372,1372,              cost more than they're worth to fix...
1373,1373,              unless one had a mechanic-type friend.
1374,1374,                          JACOB
1375,1375,"              Me, being the mechanic-type friend?"
1376,1376,                   (off her shrug)
1377,1377,              Since when are you into motorcycles?
1378,1378,                          BELLA
1379,1379,              Recently.
1380,1380,                          JACOB
1381,1381,                   (studying the bikes)
1382,1382,              The parts alone will be pricey.
1383,1383,                          BELLA
1384,1384,              I have a college fund I can dig into.
1385,1385,36
1386,1386,                          JACOB
1387,1387,              Charlie's gonna love that.                           
1388,1388,                          BELLA
1389,1389,              Charlie won't know.                                  
1390,1390,                          JACOB
1391,1391,              Wow. Lying to Dad. Blowing through                   
1392,1392,              college money. Repairing dangerous                   
1393,1393,              machines - that I'm guessing you'll
1394,1394,              want to ride?
1395,1395,                          BELLA
1396,1396,              I really get it if you think this is
1397,1397,              stupid and reckless.
1398,1398,                          JACOB
1399,1399,              Oh it's totally stupid and reckless.
1400,1400,"                   (leans closer, grins)                           "
1401,1401,              When do we start?
1402,1402,Bella face spreads into something we haven't seen in a
1403,1403,while... a wide smile. As they pull the bikes off the
1404,1404,"truck, they laugh and joke; it's as though Jacob has brought       "
1405,1405,Bella back to life. But --
1406,1406,UNKNOWN POV - ON BELLA AND JACOB FROM A DISTANCE
1407,1407,-- someone's watching as the two of them wheel the bikes           
1408,1408,into the garage. REVERSE on the watcher to discover --
1409,1409,
1410,1410, EDGE OF THE WOODS - SAM ULEY - SAME
1411,1411,"Next to Sam stand two others, JARED, 17, and PAUL, 18. All"
1412,1412,"three have cropped hair, sleeveless shirts, cut-offs. It's"
1413,1413,unsettling how they watch Bella and Jacob; the ferocity in
1414,1414,"their eyes, the danger."
1415,1415,Sam turns; the others follow his lead. The three slink
1416,1416,soundlessly into the darkness of the woods...
1417,1417,                                                   SMASH TO:
1418,1418,
1419,1419, FOREST - DAY
1420,1420,"Two hikers, NATE and TIM, 20's, as they tromp through the"
1421,1421,"shadowy, mist-laden woods. Tim studies his IPhone GPS --"
1422,1422,                          TIM
1423,1423,              We're going the wrong way.
1424,1424,                           NATE
1425,1425,              Who cares?   Enjoy the scenery.
1426,1426,37
1427,1427,                           TIM
1428,1428,                    (slapping a mosquito)
1429,1429,               And the West Nile virus.
1430,1430,Tim hears a RUSTLE.    Stops.
1431,1431,                           TIM
1432,1432,               You hear that?
1433,1433,                           NATE
1434,1434,"               If I knew you were such a wuss, I'd"
1435,1435,               have brought my grandma.
1436,1436,                           TIM
1437,1437,               Could be one of those giant bears.
1438,1438,                           NATE
1439,1439,               There are no giant --
1440,1440,"RUSTLE. Nate stops. Then, from the opposite direction,"
1441,1441,"another RUSTLE. Then another, and another, from behind,"
1442,1442,from in front. It's either more than one creature or it's
1443,1443,moving with extraordinary speed. The guys are terrified.
1444,1444,                           TIM
1445,1445,               What the hell is that?!
1446,1446,                           NATE
1447,1447,               I don't know!
1448,1448,"The guys, faced away from one another, search the trees."
1449,1449,"STAY ON TIM as suddenly, there's an eerie SILENCE. Beat."
1450,1450,                           TIM
1451,1451,               Think it's gone?
1452,1452,No answer.   He turns to find that Nate has vanished.
1453,1453,                            TIM
1454,1454,               Nate?   Nate!?
1455,1455,Nothing... then the RUSTLING starts again.       And intensifies.
1456,1456,"Tim BOLTS! CLOSE ON TIM - tearing through the woods, too"
1457,1457,scared to feel the branches SMACK him in the face. Breath
1458,1458,"ragged, he looks over his shoulder --"
1459,1459,"TIM'S POV - BEHIND HIM - something gives chase, flattening"
1460,1460,foliage and bending thin trees in its path. Tim runs harder --  
1461,1461,TIM'S POV - UP AHEAD THROUGH THE TREES - THE HIGHWAY
1462,1462,A couple cars pass.    Civilization.   Safety.   Tim races for it --
1463,1463,38
1464,1464,
1465,1465, HIGHWAY (CONTINUOUS)
1466,1466,"Tim bursts from the tree-line, he's almost to the pavement,       "
1467,1467,he`s going to escape --                                           
1468,1468,BAM! Something YANKS him out of frame at an unnatural             
1469,1469,"angle. His SCREAM is abruptly choked off, leaving nothing         "
1470,1470,but a disturbing silence...                                       
1471,1471,                                                 DISSOLVE TO:
1472,1472,
1473,1473, JACOB'S GARAGE - ANOTHER DAY
1474,1474,Motorcycle parts are spread out on blankets.    Jacob moves
1475,1475,"among them excitedly, piecing them together.    Bella watches."
1476,1476,                          BELLA
1477,1477,              If we're going to be working on this
1478,1478,"              every day, we should probably include"
1479,1479,              some homework. Don't want the Dads to
1480,1480,              think I'm a bad influence on you.
1481,1481,                          JACOB
1482,1482,              You influence me?     Please.
1483,1483,                          BELLA
1484,1484,              I am older than you.
1485,1485,                          JACOB
1486,1486,              Age ain't nothin' but a number.
1487,1487,                          BELLA
1488,1488,              And I convinced you to secretly build
1489,1489,              us two-wheeled death machines.
1490,1490,                          JACOB
1491,1491,                   (sudden mock-horror)
1492,1492,"              God, you're right, you're like Satan --"
1493,1493,                          QUIL (O.S.)
1494,1494,"              Yo, Jake, you in there?"
1495,1495,"Bella abruptly sits up, starts to pull a tarp over the bikes."
1496,1496,                          JACOB
1497,1497,"              It's cool, it's just my boys."
1498,1498,"QUIL ATEARA and EMBRY CALL enter, both 16. Quil is short,"
1499,1499,"stocky and feisty, with short hair. Embry is tall, thin and"
1500,1500,"laid back, with chin-length black hair."
1501,1501,                          EMBRY
1502,1502,"              Hey, Jake --"
1503,1503,39
1504,1504,They stop when they see Bella.        The two guys share a smile.
1505,1505,                          JACOB
1506,1506,"              Hey. This is Bella.         Bella, that's"
1507,1507,              Quil and Embry.
1508,1508,                          QUIL
1509,1509,              So the bike building story is true.
1510,1510,                          BELLA
1511,1511,              Taught him everything he knows.
1512,1512,                          QUIL
1513,1513,              What about the part where you're his                    
1514,1514,              girlfriend?                                             
1515,1515,                          BELLA
1516,1516,"              Oh, we're just friends."
1517,1517,                              EMBRY                                   
1518,1518,              Ooh.    Burn.
1519,1519,                          JACOB
1520,1520,                   (scrambling)
1521,1521,              I said she's a girl and a friend.
1522,1522,                          QUIL
1523,1523,"              Embry, you remember him making that"
1524,1524,              distinction?
1525,1525,                              EMBRY
1526,1526,              Nope.
1527,1527,Bella rescues Jacob --
1528,1528,                          BELLA
1529,1529,              So I guess you guys have girlfriends.
1530,1530,                         JACOB
1531,1531,                   (laughs loudly)
1532,1532,              Right. Quil took his cousin to prom.
1533,1533,"Embry chuckles, as well."
1534,1534,                          QUIL
1535,1535,"              Yeah, that's still a riot. You want"
1536,1536,"              funny, Black? I'll give you funny."
1537,1537,"Quil makes a run at him, he dodges; a playful scuffle ensues."
1538,1538,"Embry, amused, saunters over to Bella."
1539,1539,                          EMBRY
1540,1540,              I got five bucks on Quil.
1541,1541,40
1542,1542,                           BELLA
1543,1543,              You're on.
1544,1544,"The scuffle continues.   Off Bella, enjoying them..."
1545,1545,A SERIES OF SCENES...                                             
1546,1546,
1547,1547, JACOB'S GARAGE - OVER THE COURSE OF SEVERAL DAYS             
1548,1548,"The bikes begin to take shape, the parts on the blanket thin      "
1549,1549,out.                                                              
1550,1550,                          BELLA (V.O.)                            
1551,1551,              I never forgot my reason for doing                  
1552,1552,              what I was doing...                                 
1553,1553,"Jacob clowns for Bella's amusement, pretends to skewer            "
1554,1554,himself with a pipe. She laughs.                                  
1555,1555,                          BELLA (V.O.)                            
1556,1556,              But being with Jacob was a bigger perk              
1557,1557,              than I expected...                                  
1558,1558,"He constantly touches her, playful, affectionate. It's            "
1559,1559,effortless in contrast to Edward's intense restraint. We          
1560,1560,can see her spirits beginning to lift.                            
1561,1561,
1562,1562, JACOB'S GARAGE - NIGHT                                       
1563,1563,"Bella and Jacob exit, make their way across the yard to her       "
1564,1564,"truck. Bella seems lighter, happier than before.                  "
1565,1565,                          JACOB
1566,1566,              Quil keeps asking to come over. I                   
1567,1567,              think he likes you a little too much.               
1568,1568,                          BELLA
1569,1569,              Tell him I'm not into the cougar                    
1570,1570,              thing.
1571,1571,                          JACOB
1572,1572,"              What is it with you and age? I mean,                "
1573,1573,"              that Cullen guy was young, didn't seem              "
1574,1574,              to... bother you.                                   
1575,1575,He instantly regrets saying Edward's name as he sees it           
1576,1576,"crush her spirits. Off Bella, retreating into herself...          "
1577,1577,                          BELLA (V.O.)                            
1578,1578,              Not even Jacob could keep away the                  
1579,1579,              nightmares...
1580,1580,41
1581,1581,
1582,1582, WOODS - NIGHT (NIGHTMARE)
1583,1583,"Bella TEARS through the forest, searching desperately. Then"
1584,1584,"she turns -- finds Edward a few yards away, his face cold.      "
1585,1585,"She steps toward him -- but he BOLTS backward, suddenly"
1586,1586,twenty yards away --
1587,1587,                           BELLA (V.O.)
1588,1588,"               ... the terror, the loneliness."
1589,1589,#NAME?
1590,1590,"Bella utterly alone, darkness closing in on her..."
1591,1591,
1592,1592, BELLA'S BEDROOM - NIGHT
1593,1593,Bella SCREAMS in her sleep. The light turns on and Charlie      
1594,1594,"hurries to her side, gently shaking her awake.                  "
1595,1595,                           CHARLIE                              
1596,1596,"               You're alright, Bells.   You're okay.            "
1597,1597,"Her eyes open, tears streaming down her cheeks. He doesn't      "
1598,1598,"quite know what to do, so hands her a glass of water from       "
1599,1599,"her bedside table. She sits up, sips. He pulls the              "
1600,1600,dreamcatcher from her bedpost.                                  
1601,1601,                           CHARLIE                              
1602,1602,               This thing's not working very well.              
1603,1603,                           BELLA                                
1604,1604,               It's... not as bad as it was.                    
1605,1605,                           CHARLIE                              
1606,1606,               Yeah right.                                      
1607,1607,                    (beat)                                      
1608,1608,"               I know what it's like, you know. When            "
1609,1609,               your mom left me. I had a hell of a              
1610,1610,               time. Imagined doing all kinds of                
1611,1611,"               crazy things, just to stop the pain.             "
1612,1612,She avoids his look.                                            
1613,1613,                           CHARLIE                              
1614,1614,               But hanging out with Jacob seems to              
1615,1615,               help get your mind off... things.                
1616,1616,                           BELLA                                
1617,1617,               He's been keeping me afloat.                     
1618,1618,                           CHARLIE                              
1619,1619,               That's good. He's a good guy.                    
1620,1620,Off Bella...                                                    
1621,1621,42
1622,1622,
1623,1623, BELLA'S TRUCK - DAY                                         
1624,1624,Bella drives along the La Push cliffs. Jacob rides shotgun.
1625,1625,He studies a grease-blackened motorcycle crankshaft.
1626,1626,                          JACOB
1627,1627,              We got lucky at the dump. You know
1628,1628,              how much a new crankshaft goes for?
1629,1629,                          BELLA
1630,1630,"              Sure, I spend all my free time on"
1631,1631,              crankshaft-dot-com.
1632,1632,                          JACOB
1633,1633,              I think that's a porn site.
1634,1634,                   (then)                                        
1635,1635,              These bikes are gonna be rolling soon.             
1636,1636,              Where should we ride first?
1637,1637,                          BELLA                                  
1638,1638,              Someplace sunny.                                   
1639,1639,                          JACOB
1640,1640,              Like there's any place sunny around                
1641,1641,              here.                                              
1642,1642,                          BELLA
1643,1643,              I know a place above the cloud line --             
1644,1644,"The second she says it, she regrets it -- off her --"
1645,1645,"FLASHPOP TO - THE MEADOW, Bella lying in the grass with          "
1646,1646,"Edward (\""Twilight\""), flowers surrounding them.                   "
1647,1647,                          JACOB (O.S.)
1648,1648,              Where is it?
1649,1649,BACK ON BELLA - her face falls.
1650,1650,                          BELLA
1651,1651,"              Actually, it's... too hard to get to.              "
1652,1652,He brings his easy smile and optimism to the rescue.
1653,1653,                          JACOB
1654,1654,"              So we'll find our sunny spot, right?               "
1655,1655,"She smiles, grateful. Then she looks out the window at the"
1656,1656,cliffs... and notices --
1657,1657,43
1658,1658,BELLA'S POV - IN THE DISTANCE BY THE CLIFF
1659,1659,"FOUR MEN stand on the rocky ledge of the cliff (Sam, Jared,"
1660,1660,"Paul, and a fourth). They wear nothing but cut-off shorts."
1661,1661,"They push each other, rough-housing."
1662,1662,                          BELLA
1663,1663,              Isn't that... Sam Uley?
1664,1664,                          JACOB
1665,1665,                   (bitter)                                      
1666,1666,              And his cult.
1667,1667,"Suddenly, two of the guys throw a struggling Jared over the"
1668,1668,cliff! BELLA SLAMS on the brakes. Jumps out of the truck --
1669,1669,Jacob climbs out after her --
1670,1670,                           BELLA
1671,1671,              Oh my God!   Stop them! --
1672,1672,
1673,1673, LA PUSH CLIFFS (CONTINUOUS) - DAY
1674,1674,-- Bella runs toward them.   But Jacob's laughter slows her.
1675,1675,                          JACOB
1676,1676,"              They're not really fighting, Bella.                "
1677,1677,              They're cliff diving.
1678,1678,                          BELLA
1679,1679,"              What, on purpose?"
1680,1680,                          JACOB
1681,1681,"              Scary as hell, but a total rush."
1682,1682,BELLA'S POV - A DIVER (Paul) takes a running start and           
1683,1683,"FLINGS himself into the air, twisting and cartwheeling down."
1684,1684,"Bella is intrigued, sees the potential for adrenaline - for      "
1685,1685,Edward.                                                          
1686,1686,                          JACOB
1687,1687,              Most of us jump from lower down.
1688,1688,                          BELLA
1689,1689,              Think I could?
1690,1690,                          JACOB
1691,1691,"              Man, first motorcycles, now cliff diving?"
1692,1692,                          BELLA
1693,1693,              You said it was a rush.
1694,1694,44
1695,1695,                          JACOB
1696,1696,              Maybe on a warmer day. And not from
1697,1697,              the top. We'll leave the showing off
1698,1698,              to Sam and his disciples.
1699,1699,There's that bitter edge again.   She looks at him.             
1700,1700,                          BELLA
1701,1701,              You don't like them.
1702,1702,                          JACOB
1703,1703,              They think they run this place.   Acting
1704,1704,"              all bad ass, calling themselves"
1705,1705,"              \""protectors.\"""
1706,1706,                          BELLA
1707,1707,              What are they protecting?
1708,1708,                          JACOB
1709,1709,"              The tribe, the land, their right to be"
1710,1710,              jerks. Embry used to call them hall
1711,1711,              monitors on steroids; now look at him.
1712,1712,"Bella looks closer, SEES the fourth guy is Embry, hair now"
1713,1713,"shorn, thin frame filled out, laid back expression gone. It"
1714,1714,pains Jacob to see him.
1715,1715,                          BELLA
1716,1716,              That's Embry? I didn't recognize him.             
1717,1717,              What happened to him?                             
1718,1718,                          JACOB
1719,1719,"              He missed some school - then, out of"
1720,1720,"              nowhere, he's following Sam around."
1721,1721,              Same thing happened with Paul and
1722,1722,"              Jared. They weren't even friends, now"
1723,1723,              Sam owns them.
1724,1724,                   (beat)                                       
1725,1725,"              Sam keeps giving me this look, like               "
1726,1726,              he's waiting for me or something; it's            
1727,1727,              kinda freaking me out.                            
1728,1728,                          BELLA
1729,1729,              Maybe you should just avoid them.
1730,1730,                          JACOB
1731,1731,              I try but...                                      
1732,1732,"She sees he's unnerved, instinctively hugs him reassuringly.    "
1733,1733,                           BELLA
1734,1734,"              Hey.   If it gets worse, we'll go to my"
1735,1735,              Dad.   Or you can come stay with us.
1736,1736,45
1737,1737,                          JACOB
1738,1738,              Thanks.
1739,1739,"                   (beat, holding her)"
1740,1740,"              If this is how you're going to react,"
1741,1741,              I'll freak out more often.
1742,1742,"Bella realizes she crossed a line and covers, playfully"
1743,1743,"shoving him. As they head to the truck, Bella looks back --"
1744,1744,BELLA'S POV - ON SAM
1745,1745,-- but now he's looking directly at her. Then he turns and
1746,1746,"DIVES over the edge, cutting a clean line into the water."
1747,1747,
1748,1748, HIGH SCHOOL - CAFETERIA - DAY
1749,1749,"Bella carries her tray to an empty table, but looks over at"
1750,1750,"Mike, Angela, Jessica and Eric. Bella takes a breath, then"
1751,1751,"casually joins them. They take note, but keep talking."
1752,1752,                          JESSICA
1753,1753,              I'll kill Tyler if he gave me his flu.
1754,1754,                          ANGELA
1755,1755,              It's going around. My sister was so
1756,1756,              sick she couldn't come on our hike
1757,1757,              this weekend... so she didn't see it.
1758,1758,                          ERIC                                  
1759,1759,                   (sotto)                                      
1760,1760,"              Ang, maybe you should keep that to                "
1761,1761,              yourself --                                       
1762,1762,                          ANGELA                                
1763,1763,"              We saw something, Eric.                           "
1764,1764,                          ERIC                                  
1765,1765,              I believe you.                                    
1766,1766,                          JESSICA                               
1767,1767,              No he doesn't. He's just trying to                
1768,1768,              get lucky.                                        
1769,1769,                          ERIC                                  
1770,1770,                   (suddenly hopeful)                           
1771,1771,              Is that an option?                                
1772,1772,                          ANGELA                                
1773,1773,                   (ignoring him)                               
1774,1774,              It was jet black and huge; on all                 
1775,1775,              fours it was still taller than a                  
1776,1776,              person. A bear maybe.                             
1777,1777,46
1778,1778,                             JESSICA                                
1779,1779,                 Or Big Foot.                                       
1780,1780,                             MIKE                                   
1781,1781,                 Or an alien. Lucky you didn't get                  
1782,1782,                 probed.
1783,1783,                             ANGELA
1784,1784,                      (quietly)                                     
1785,1785,                 ... We saw it.
1786,1786,She's serious.    And a little scared.   Bella see that.            
1787,1787,                             BELLA
1788,1788,                 You're not the only one.
1789,1789,Everyone stares.    Did Bella just speak?
1790,1790,                             BELLA
1791,1791,                 My dad's been getting reports at the
1792,1792,                 sheriff's station. A couple hikers
1793,1793,                 went missing. People are scared.
1794,1794,Now everyone's chilled.
1795,1795,                             MIKE
1796,1796,                 I did hear some guy talking about it
1797,1797,                 at the store.                                      
1798,1798,                             ERIC                                   
1799,1799,                 Last time you clowns doubt my                      
1800,1800,                 girlfriend.                                        
1801,1801,"As they continue, Angela mouths \""thanks\"" to Bella. They             "
1802,1802,"share a smile and join in, Bella becoming part of the group."
1803,1803,                                                        CUT TO:
1804,1804,ECU ON JACOB AND BELLA'S FACES
1805,1805,#NAME?
1806,1806,                             JACOB
1807,1807,                 You look scared.
1808,1808,                            BELLA
1809,1809,                 I'm not.
1810,1810,She's lying. PULL BACK to see she's straddling the now
1811,1811,"completed motorcycle. Jacob stands next to her, holding the"
1812,1812,bike up. There's an intimacy to their proximity. INCLUDE --
1813,1813,47
1814,1814,
1815,1815, LA PUSH - CLEARING IN THE FOREST (CONTINUOUS) - DAY
1816,1816,The bike is aimed down a dirt road.     Jacob runs through the     
1817,1817,instructions:
1818,1818,                          JACOB
1819,1819,               Brake?
1820,1820,                    (she taps it)
1821,1821,               Clutch?
1822,1822,                    (she squeezes it)
1823,1823,               Right. Gas?
1824,1824,                    (she grips it)
1825,1825,               You ready?
1826,1826,Bella nods.   Jacob grins... then KICK-STARTS the bike.
1827,1827,                           JACOB
1828,1828,               Slowly... release the clutch.
1829,1829,She does... the bike moves forward an inch -- Jacob
1830,1830,cautiously steps back. She moves forward another inch --
1831,1831,                             EDWARD (O.S.)
1832,1832,               Stop.
1833,1833,Bella turns to find the apparition of EDWARD standing next
1834,1834,"to her. Her hand slips off the clutch, the bike BUCKS and"
1835,1835,falls on top of her. Jacob quickly lifts it off her as the         
1836,1836,apparition of Edward disappears.
1837,1837,                            JACOB
1838,1838,"               You okay?   Bruises, breaks -- ?                    "
1839,1839,                           BELLA
1840,1840,               I'm going again.
1841,1841,                           JACOB
1842,1842,               I'm not sure that's a good --
1843,1843,Bella quickly rises and hops back on.
1844,1844,                           JACOB
1845,1845,               Guess we're going again. Now what are
1846,1846,               you going to do with the clutch?
1847,1847,                             BELLA
1848,1848,               Release it.    Slowly.
1849,1849,Jacob nods. Then kick-starts the bike again. She releases
1850,1850,the clutch and moves forward. Slowly at first -- EDWARD
1851,1851,"reappears at her side, glowering."
1852,1852,48
1853,1853,"She keeps going, a little faster. EDWARD appears on her left     "
1854,1854,now; she passes him. He reappears ahead; she passes.
1855,1855,ON BELLA'S FACE as the wind flings her hair back. She
1856,1856,"gathers speed... and for a moment, experiences pure freedom,"
1857,1857,exhilaration... then she sees Edward standing at the curve
1858,1858,"in the road ahead, and realizes --"
1859,1859,                          BELLA
1860,1860,                   (yelling to Jacob)
1861,1861,              I don't -- how do I turn!?
1862,1862,                           JACOB
1863,1863,              Bank it!   Bank - hit the brake!
1864,1864,"Jacob races toward her. She reaches the turn, doesn't bank,"
1865,1865,goes straight... and flies right into a wall of trees.
1866,1866,"As she lies on the ground dazed, Jacob hurries up."
1867,1867,                          JACOB
1868,1868,"              What, are you training for the X-games?"
1869,1869,She looks around for Edward.   He's gone.
1870,1870,                          BELLA
1871,1871,              I want to go again.
1872,1872,                          JACOB
1873,1873,              Forget it. I'm revoking your                       
1874,1874,"              motorcycle privileges. Man, look at                "
1875,1875,              your head.                                         
1876,1876,"Indeed, blood drips down her forehead. He pulls off his          "
1877,1877,shirt to mop it up. She shrinks away --                          
1878,1878,                          BELLA                                  
1879,1879,"              God, I'm sorry.                                    "
1880,1880,                          JACOB                                  
1881,1881,              You're apologizing for bleeding?                   
1882,1882,                          BELLA                                  
1883,1883,              It doesn't... bother you?
1884,1884,                          JACOB
1885,1885,"              It's just blood, Bella."
1886,1886,"He bends over her, carefully tending her head. She finds"
1887,1887,"herself looking at him. His dark eyes, his bare chest and        "
1888,1888,smooth skin. He glances at her.                                  
1889,1889,49
1890,1890,                          JACOB                                    
1891,1891,              What are you staring at?                             
1892,1892,                          BELLA                                    
