,line,content
1034,1034,                             WINSTON
1035,1035,                I ain't that kind of red-neck.
1036,1036,      He unzips and peels off into the bathroom.
1037,1037,                               (
1038,1038,
1039,1039,14)                       
1040,1040,                              WINSTON (OS)
1041,1041,"               Fuck, fuck--"
1042,1042,     WINSTON FIRES TWO ROUNDS in the bathroom. Chris pulls a
1043,1043,     Springfield .45 as--
1044,1044,     A GOAT
1045,1045,"     Bounds out of the bathroom, runs out the apartment door"
1046,1046,"     and leaps OVER THE RAILING, falling six floors."
1047,1047,     RAILING
1048,1048,"     CHRIS and WINSTON look down to the lobby, where Marines"
1049,1049,     stand around the DEAD GOAT.
1050,1050,                            CHRIS
1051,1051,                      (laughing)
1052,1052,"               You just got your first kill, Goat."
1053,1053,"     \""GOAT\"" (not Winston) will be his name from here out."
1054,1054,                            CHRIS
1055,1055,               I'm going to the roof. You stay here and
1056,1056,               be on the lookout for farm animals.
1057,1057,48   EXT. ROOFTOP/ SNIPER NEST - DAY                            48
1058,1058,"     Under a corrugated piece of steel, a ritual unfolds--"
1059,1059,     Chris packs a dip. He lays out his Bible and flag. Loads
1060,1060,     bullets in a wrist-sheath. Starts to marshal his breath.
1061,1061,     Time slows as he lowers his eye to the glass.
1062,1062,     (NOTE: we are back to the beginning of the film.)
1063,1063,     CHRIS SCOPE POV
1064,1064,"     TRACK ACROSS bombed-out buildings, twisted metal and"
1065,1065,     golden-domed mosques. Ragged curtains flutter out a
1066,1066,     window. Cat-tails on the river sway the same direction.
1067,1067,     SFX: A LOW FREQUENCY BUZZ escalates over picture as his
1068,1068,     concentration deepens. Cross-hairs land on--
1069,1069,     A MAN ON CELL PHONE watches the convoy from a rooftop.
1070,1070,                            CHRIS KYLE
1071,1071,                      (keys mike)
1072,1072,"               I got a military-aged male, on a cell"
1073,1073,"               phone, watching the convoy. Over."
1074,1074,                        (
1075,1075,
1076,1076,14)                          
1077,1077,                       COMMANDING OFFICER (OS)
1078,1078,          If he's reporting troop movement you have
1079,1079,          a green-light. Your call. Over.
1080,1080,"MAN ON CELL studies the convoy, his hair tossed by wind."
1081,1081,"CROSS-HAIR push left of target, compensating for windage."
1082,1082,"SFX: Chris takes a deep inhale, holds it, then expels."
1083,1083,His finger is taking up trigger-slack when MAN ON CELL
1084,1084,"dips his shoulder, hangs up and steps away."
1085,1085,                       CHRIS KYLE
1086,1086,                 (keys mike)
1087,1087,          He stepped off.
1088,1088,Chris sucks air. Close. The ambient world floods back in.
1089,1089,"Barked orders, diesel engines and--"
1090,1090,A WOMAN AND KID exit the same structure. They're headed
1091,1091,up the sidewalk but cut sharply into the street.
1092,1092,                       CHRIS KYLE
1093,1093,"          Hold up. I got a woman and a kid, moving"
1094,1094,          toward the convoy.
1095,1095,(ECU)-- The woman cradles something beneath her robes.
1096,1096,                       CHRIS KYLE
1097,1097,          Her arms aren't swinging. She's carrying
1098,1098,          something.
1099,1099,CROSS-HAIRS ON WOMAN as she pulls a cylindrical object.
1100,1100,                       CHRIS KYLE
1101,1101,          She just pulled a grenade. An RKG Russian
1102,1102,          grenade. I think she gave it to the kid.
1103,1103,                       COMMANDING OFFICER (OS)
1104,1104,          --you say a woman and kid?
1105,1105,"SFX: his heart-beat, THUMP-THUMP THUMP-THUMP THUMP-THUMP."
1106,1106,                       CHRIS KYLE
1107,1107,          You got eyes on this? Can you confirm?
1108,1108,          Over.
1109,1109,                       COMMANDING OFFICER (OS)
1110,1110,          Negative. You know the ROEs. Your call.
1111,1111,                       GOAT (OC)
1112,1112,          They fry you if you're wrong. Send your
1113,1113,          ass to Leavenworth.
1114,1114,                           (
1115,1115,
1116,1116,14)                       
1117,1117,THE KID moves toward the convoy with the grenade.
1118,1118,                         CHRIS KYLE (OC)
1119,1119,             Fuck--
1120,1120,MOTHER motions him to hurry along (ECU)-- her robes
1121,1121,"flutter, trash blows in the street, the dust off her"
1122,1122,son's footsteps; all blowing the same direction.
1123,1123,THE KID sprints toward the Marines.
1124,1124,IN THE STREET
1125,1125,YOUNG MARINES. Wading into war. Boots scuffing dirt.
1126,1126,CLOSE ON CHRIS
1127,1127,"His eyes water with focus, his exhale hisses from tobacco-"
1128,1128,stained teeth. Breathe it down. He struggles to get calm.
1129,1129,SFX: THUMP-THUMP THUMP-THUMP THUMP--
1130,1130,"CROSS-HAIRS left of the running target, leading him,"
1131,1131,compensating for a dozen different considerations as--
1132,1132,He pauses upon exhale. The world goes quiet. Landscape
1133,1133,pulses with color and focus. He stokes the trigger and--
1134,1134,THE BULLET
1135,1135,Leaps from the barrel. Cracks like a whip. The .300 round
1136,1136,"hurls forward, glinting as it enters the flesh of--"
1137,1137,CLOSE ON CHRIS
1138,1138,"He winces, sickened, and struggling to swallow the little"
1139,1139,piece of him that just died.
1140,1140,                          GOAT (OC)
1141,1141,             -Fuck that was gnarly.
1142,1142,CHRIS SCOPE POV
1143,1143,"MOTHER flees down sidewalk, robes aflutter. CROSS-HAIRS"
1144,1144,lead her. BAM. It pocks wall behind her. A round ejects.
1145,1145,"CROSS-HAIRS swing forward, leads her more. BAM. She runs"
1146,1146,"into scope, reaches center, meets bullet. A red mist."
1147,1147,                          GOAT (OC)
1148,1148,             Shit yeah. Evil bitch!
1149,1149,                          COMMANDING OFFICER (OS)
1150,1150,"             Nice shooting, Tex. Helluva call."
1151,1151,                             (
1152,1152,
1153,1153,14)                          
1154,1154,                            COMPANY COMMANDER (OS)
1155,1155,               Roger that. Good lookin' out Navy.
1156,1156,                            GOAT
1157,1157,               You hear that?
1158,1158,"     He nudges Chris, trying to get a celebration out of him--"
1159,1159,                            CHRIS
1160,1160,               Get the fuck off me.
1161,1161,     This is the reality of war. Not like he anticipated.
1162,1162,     CLOSE ON CHRIS
1163,1163,     Breath racing. Bleeding sweat. Trying to process his
1164,1164,"     disgust. Trying to inject some purpose, mumbling:"
1165,1165,     Protect the Marines. Protect the Marines. Protect...
1166,1166,"     Clouds crawl over Chris like ghosts, swirling feverishly"
1167,1167,     as HOURS SLIDE BY. His face takes on a preternatural
1168,1168,     blankness as he begins to slip into the shadows of self.
1169,1169,"     Suddenly-- clouds halt, pupils flare, chest inflates."
1170,1170,49   EXT. ELIZABETH STREET - SAME                                49
1171,1171,     Sun flares as MARC LEE advances alongside 1ST PLATOON
1172,1172,     MARINES (40 men) when-- A SHOT SOUNDS. A BODY TUMBLES out
1173,1173,     of the sky and lands in their midst with a meaty thud.
1174,1174,                            1ST MARINE #1
1175,1175,"               -Fuck, man! What the hell--"
1176,1176,     The Marines duck for cover then look to the sky--
1177,1177,                            1ST MARINE #2
1178,1178,               -Where'd it come from?
1179,1179,                            MARC LEE
1180,1180,"               That's your overwatch, Einstein. You can"
1181,1181,               thank him later. Keep moving.
1182,1182,"     Marines slowly return to standing, glancing up at"
1183,1183,     surrounding structures trying to spot their protector.
1184,1184,50   INT. WINDOW - LATE AFTERNOON                                50
1185,1185,     Chris lays atop a baby crib. A scrim hangs in front of
1186,1186,"     him. Sunlight burns through it, casting a thousand"
1187,1187,     pinpricks of light across his face. SUN MARCHES ACROSS
1188,1188,     the sky and pixels twist over his cataleptic shape.
1189,1189,                             (
1190,1190,
1191,1191,14)                           
1192,1192,"     Suddenly-- sun halts, chest inflates, eyes flare."
1193,1193,51   INT. STREET - SAME                                           51
1194,1194,     A CAR SPEEDS toward 1ST PLATOON. MARINES open fire with
1195,1195,     the feeble POP-POP of M4s. The car still coming--
1196,1196,     A SNIPER SHOT BOOMS across the sky like thunder. The
1197,1197,"     windshield spiders, blood splattered, and the car stops."
1198,1198,     As Marines search rooftops for him-- THE CAR EXPLODES.
1199,1199,"52   INT. LOOTED ROOM, ELIZABETH STREET - EVENING                 52"
1200,1200,     CHRIS plants a loop-hole charge at the base of the wall
1201,1201,     and steps around the corner to trigger the charge.
1202,1202,                                                     CUT BETWEEN:
1203,1203,"     INT. HALLWAY, DOWN ELIZABETH STREET - SAME"
1204,1204,"     Black robes draw across mosaic tiles as   \""PHANTOM SNIPER\"""
1205,1205,     slips down a hallway. A Dragunov Sniper   Rifle over
1206,1206,"     shoulder, he hears the loop-hole charge   detonate nearby"
1207,1207,"     and turns, entering a tiled washroom to   his left."
1208,1208,"     This is \""MUSTAFA\""."
1209,1209,     LOOTED ROOM / CHRIS
1210,1210,"     CHRIS lays his kit in front of the blast-hole: gun, flag,"
1211,1211,"     Bible. Packs a dip, elbows meet cement, eye meets glass--"
1212,1212,     WASHROOM / MUSTAFA
1213,1213,     MUSTAFA lays in front of a mortar-hole. In a leather
1214,1214,"     satchel: ammo, oil, cell phones. His eye meets glass--"
1215,1215,     LOOTED ROOM
1216,1216,     CHRIS finds his stillness. The instant he does-- SHADOWS
1217,1217,     CREEP over him and night swallows the room.
1218,1218,53   EXT. ELIZABETH STREET - NIGHT                                53
1219,1219,"     A palm tree burns like a candle over Fallujah. Below it,"
1220,1220,     head-lamps dance chaotic as VIPER TEAM MARINES exit a
1221,1221,"     house spray-painting \""X\"" on the gate."
1222,1222,                         (
1223,1223,
1224,1224,14)                         
1225,1225,                        MARINE VIPER #1
1226,1226,           --hot as Bigfoot's ballsack over here.
1227,1227,                  (knocks on next gate)
1228,1228,"           Derka, derka, derka...."
1229,1229,"MARINE VIPERS laugh, bowling into a courtyard."
1230,1230,CHRIS SCOPE POV (N/V)
1231,1231,"Glowing green hue. CROSS-HAIRS track the Marines entry,"
1232,1232,"sweep the street and push toward the rooftop, when--"
1233,1233,A SHOT SOUNDS. A MARINE FALLS in a 2nd story window.
1234,1234,                        MARINE VIPER #4 (OS)
1235,1235,                  (over radio)
1236,1236,           --Fuck! Man down! It came through the
1237,1237,           window--
1238,1238,"CROSS-HAIRS whip across rooftops, on a swivel."
1239,1239,                        CHRIS (OC)
1240,1240,           That was sniper fire. Shooter is on our
1241,1241,           side of Elizabeth street. Over.
1242,1242,                        MARINE VIPER CO (OS)
1243,1243,           Negative. East side of Elizabeth is
1244,1244,           locked-down. Over.
1245,1245,Viper Marines drag the soldier out. In the phosphorous
1246,1246,"green glow, we watch his body tremor as he dies."
1247,1247,SFX: CHRIS' ELEVATED HEARTBEAT pounds over scene as--
1248,1248,WASHROOM
1249,1249,MUSTAFA flees down the hall. A fluttering shadow in
1250,1250,"darkness, except for the reflective swoosh on his Nikes."
1251,1251,LOOTED ROOM
1252,1252,"Chris lays on the gun, brow pinched with onus, silence"
1253,1253,like a scream. This happened on my watch.
1254,1254,CHRIS SCOPE POV (N/V)
1255,1255,CROSS-HAIRS TRACK across the city-scape. TIME LAPSES and
1256,1256,the world (in scope) SPEEDS UP. Humvees and tanks streak
1257,1257,"past, lights blur, trees blow in choppy havoc, then--"
1258,1258,TIME SLOWS to a crawl as CROSS-HAIRS FIND A MALE hurrying
1259,1259,"into a alley, pulling shit from a pack. We zero-in and--"
1260,1260,a flame flickers. The male is smoking opium.
1261,1261,                        (
1262,1262,
1263,1263,14)                          
1264,1264,"CROSS-HAIRS drift off him and TIME SPEEDS UP, dogs eat a"
1265,1265,"rotting body by the roadside, vicious in fast motion. TWO"
1266,1266,"WOMEN wobble down the road with buckets, wind whips"
1267,1267,roadside grass into a tizzy and WE HALT ON--
1268,1268,"CROSS-HAIRS ON A PERFECT CIRCLE in the grass, a rifle-"
1269,1269,barrel? Stay on it. In stillness it finds context; a
1270,1270,"RUSTY PIPE. TIME SPEEDS FORWARD, TWO BOYS zip by on a"
1271,1271,"Vespa, OLD MEN frantically bow to mecca on rooftops."
1272,1272,Clouds boil across dawn sky. His eye never leaves glass.
1273,1273,                       MARC LEE
1274,1274,          Smells like piss in here.
1275,1275,                 (no response)
1276,1276,"          You covered our ass out there, man."
1277,1277,          Appreciate it. Those were ballsy shots.
1278,1278,                       CHRIS KYLE
1279,1279,          And they were clean. Right?
1280,1280,                       MARC LEE
1281,1281,"          Hell yeah, they were."
1282,1282,                       CHRIS
1283,1283,                 (finally looks up)
1284,1284,          That sniper walked right up our ass.
1285,1285,                       MARC LEE
1286,1286,          I chewed out our security detail. It
1287,1287,          won't happen again.
1288,1288,                       CHRIS
1289,1289,          My shooter statements are on the dresser.
1290,1290,Marc Lee picks up a stack of YELLOW PAPERS on the desk.
1291,1291,                       MARC LEE
1292,1292,          Six?
1293,1293,                       CHRIS
1294,1294,          Should be eight. Two got dragged off.
1295,1295,                 (off Marc)
1296,1296,          Something wrong?
1297,1297,                       MARC LEE
1298,1298,          No... but you got more kills than the
1299,1299,          rest of the snipers combined.
1300,1300,"Chris rubs red \""shooter's strawberries\"" from his elbows."
1301,1301,                       CHRIS
1302,1302,          They still got one of our guys.
1303,1303,                             (
1304,1304,
1305,1305,14)                          
1306,1306,                            MARC LEE
1307,1307,               You can't shoot what you can't see.
1308,1308,     Marc's eyes land on piss-stained cement where Chris lay;
1309,1309,     this fucker didn't take his eye off the glass all night.
1310,1310,54   EXT. CAMP FALLUJAH -FORWARD OPERATING BASE(FOB)- EVENING 54
1311,1311,"     Behind miles of wire, a twenty-acre BASE CAMP. Aluminum"
1312,1312,"     trailers, shithouses and tent farms. A Humvee pulls past--"
1313,1313,"55   INT. CHARLIE COMPANY BARRACKS, CAMP FALLUJAH - NIGHT        55"
1314,1314,"     Chris steps in, letting the air-conditioning blow down on"
1315,1315,"     him. Cots, lockers and cruise-boxes line the room."
1316,1316,"     Biggles reads a PUNISHER graphic novel, doesn't look up."
1317,1317,                            BIGGLES
1318,1318,               Heard you got your dick wet.
1319,1319,                            CHRIS
1320,1320,               Where is everybody?
1321,1321,                            BIGGLES
1322,1322,"               We're just picking our dicks here,"
1323,1323,               training those fucking haji soldiers.
1324,1324,                            CHRIS
1325,1325,               Why ain't you out there?
1326,1326,                            BIGGLES
1327,1327,               I got the shits. Marc Lee said you were
1328,1328,               on fuckin fire out there.
1329,1329,                            CHRIS
1330,1330,                      (shedding gear)
1331,1331,               You still read comic books?
1332,1332,                            BIGGLES
1333,1333,"               It's a fuckin graphic novel. Talk to me,"
1334,1334,               man. Did you pop your cherry?
1335,1335,"     A heaviness falls over Chris, then slowly--"
1336,1336,                            CHRIS
1337,1337,               This kid didn't even have hair on his
1338,1338,               balls and his mom hands him a grenade--
1339,1339,               sends him running off to kill Marines.
1340,1340,                            BIGGLES
1341,1341,                      (sees his hurt)
1342,1342,               You saw his balls?
1343,1343,                          (
1344,1344,
1345,1345,14)                        
1346,1346,                         CHRIS
1347,1347,"            It was evil, man. That was hate like I've"
1348,1348,            never seen it before.
1349,1349,                         BIGGLES
1350,1350,            That kid could've taken out ten Marines--
1351,1351,                         CHRIS
1352,1352,                   (wrestling with it)
1353,1353,            I know.
1354,1354,                         BIGGLES
1355,1355,            You did your job. End of fuckin story.
1356,1356,                         CHRIS
1357,1357,            It's just not how you imagine the first
1358,1358,            one going down.
1359,1359,                         BIGGLES
1360,1360,            How about the other ones? What about the
1361,1361,            other kills?
1362,1362,                         CHRIS
1363,1363,            The other ones-- were righteous. Like God
1364,1364,            was blowing on my bullets.
1365,1365,"He's joking but not. Biggles smiles, jealous."
1366,1366,SNIPER SEQUENCE
1367,1367,OVERWATCH
1368,1368,CROSS-HAIRS land on INSURGENT WITH RIFLE; INSURGENT
1369,1369,PEEPING three times; INSURGENT BURYING IEDs. BAM-BAM-BAM.
1370,1370,                         ANOTHER SNIPER (OS)
1371,1371,            --that you again Kyle?
1372,1372,"CROSS-HAIRS are moving, no answer follows."
1373,1373,MARINE INTEL TRAILER
1374,1374,"Chris is covered in dust, sitting in a small chair facing"
1375,1375,"two clean, well rested JAG OFFICERS."
1376,1376,                         JAG OFFICER
1377,1377,            Our task here is to make sure every kill
1378,1378,            is a righteous kill and conforms to ROEs.
1379,1379,                         CHRIS
1380,1380,"            By every kill, do you mean just our kills"
1381,1381,            or you're monitoring the bad guys too?
1382,1382,                          (
1383,1383,
1384,1384,14)                       
1385,1385,                         JAG OFFICER #2
1386,1386,            Your scores at sniper school were average
1387,1387,"            at best, then you get here and you're"
1388,1388,            just lighting the world on fire?
1389,1389,"Chris opens a PLASTIC WATER BOTTLE, sips it, waits--"
1390,1390,                         CHRIS
1391,1391,"            Sorry, was that a question?"
1392,1392,OVERWATCH
1393,1393,Chris takes over for a MARINE SNIPER in a window.
1394,1394,                         MARINE SNIPER
1395,1395,            Haven't seen shit all day. Maybe the war
1396,1396,            is over and they forgot to tell us.
1397,1397,"Chris settles in, still going through his ritual when AN"
1398,1398,INSURGENT crosses the street with CAR BATTERY and AK-
1399,1399,                         CHRIS
1400,1400,                   (keys mike)
1401,1401,            I got a armed military-aged male moving
1402,1402,            tactically with a car battery. Maybe he
1403,1403,            needs a jump?
1404,1404,                         COMMANDING OFFICER (OS)
1405,1405,                   (over radio)
1406,1406,            Negative. Bomb maker. Green-light.
1407,1407,"Exhale, pause, pull. A SHOT RINGS OUT."
1408,1408,                         MARINE SNIPER (OS)
1409,1409,                   (just offstage)
1410,1410,            --are you fucking serious?
1411,1411,MARINE INTEL TRAILER
1412,1412,"CHRIS scrunches that EMPTY WATER BOTTLE, gratingly, as"
1413,1413,JAG OFFICERS continue the interrogation:
1414,1414,                         JAG OFFICER
1415,1415,            His wife said he was carrying a Koran.
1416,1416,                         CHRIS
1417,1417,"            Well, I don't know what a Koran looks"
1418,1418,            like but I can describe what he was
1419,1419,"            carrying-- it was pressed metal, fired"
1420,1420,            
1421,1421,62s and looked just like an AK-
1422,1422,MESS HALL
1423,1423,                             (
1424,1424,
1425,1425,14)                          
1426,1426,"     CHRIS, BIGGLES, D and DAUBER enter. Eyes find them, heads"
1427,1427,"     nodding to Chris, that the guy? Word spreading."
1428,1428,"     Biggles sees it, hops up on a chair--"
1429,1429,                            BIGGLES
1430,1430,               Listen up ladies and genitals. The Legend
1431,1431,               here would like you to know that when it
1432,1432,               comes to sniping it's better to be lucky
1433,1433,               than good! Our boy here has a Texas
1434,1434,               horseshoe crammed so far up his ass that--
1435,1435,     Chris flings a cafeteria tray at his head.
1436,1436,56   EXT. ROOFTOP - DAWN                                         56
1437,1437,"     In murky predawn light, CHRIS sits on a SATELLITE PHONE--"
1438,1438,                            TAYA (OS)
1439,1439,               Have you killed anyone yet?
1440,1440,                            CHRIS
1441,1441,"               That's not how the call-home goes, babe."
1442,1442,                            TAYA (OS)
1443,1443,               Don't be weird with me. Seriously. I want
1444,1444,               you to tell me everything.
1445,1445,     Chris covers the phone as distant gunfire chatters.
1446,1446,                                                   INTER-CUT WITH:
1447,1447,"57   INT. CHRIS & TAYA'S HOUSE, SAN DIEGO - SAME                 57"
1448,1448,     TAYA sits in front of a partially assembled baby-crib
1449,1449,     with a six month baby bump. She turns down the TV.
1450,1450,                            CHRIS
1451,1451,               There are things we can't say over the
1452,1452,               phone.
1453,1453,                            TAYA
1454,1454,                      (playful)
1455,1455,               You knocked me up and now I'm stuck here
1456,1456,               by myself assembling baby-cribs and you
1457,1457,               can't talk to me? That's the big plan?
1458,1458,     HIS CROSS-HAIRS track across a distant rooftop. Socks
1459,1459,     sway from a clothesline in a 5 knot breeze.
1460,1460,                            TAYA
1461,1461,               You guys almost done over there yet?
1462,1462,                        (
1463,1463,
1464,1464,14)                        
1465,1465,                       CHRIS
1466,1466,          I can't stop thinking about that pink
1467,1467,          silky thing you wore on our honeymoon...
1468,1468,                       TAYA
1469,1469,          It's called a nightgown.
1470,1470,                       CHRIS
1471,1471,          Yeah--
1472,1472,                       TAYA
1473,1473,          And three days is not a honeymoon.
1474,1474,                       CHRIS
1475,1475,          It was a good three days. I miss you bad.
1476,1476,                       TAYA
1477,1477,                 (curls up in chair)
1478,1478,          You want me to talk dirty to you?
1479,1479,                       CHRIS
1480,1480,          Yeah. But I got my gun in one hand and
1481,1481,          the phone in the other--
1482,1482,                       TAYA
1483,1483,"          Well, you'll just have to decide what's"
1484,1484,          more important.
1485,1485,                       CHRIS
1486,1486,          You're horny preggers.
1487,1487,                       TAYA
1488,1488,          Fat and horny. It's kinda disgusting.
1489,1489,                       CHRIS
1490,1490,          You could be 300 pounds I'd still do you.
1491,1491,"She's touched, hormonal, starts crying."
1492,1492,                       TAYA
1493,1493,          -So romantic.
1494,1494,                       CHRIS
1495,1495,          How's my boy?
1496,1496,                       TAYA
1497,1497,          Nobody said it's a boy--
1498,1498,CROSS-HAIRS TRACK INSURGENTS on the street; then linger
1499,1499,"on a parked car, measuring distance by height--"
1500,1500,                       CHRIS
1501,1501,          I can't wait to see the way you are with
1502,1502,          him. You're gonna be incredible.
1503,1503,                        (
1504,1504,
1505,1505,14)                         
1506,1506,                       TAYA
1507,1507,                 (harbors doubt)
1508,1508,          How do you know?
1509,1509,                       CHRIS
1510,1510,          I just know. I can see it.
1511,1511,                       TAYA
1512,1512,          I hope you're right.
1513,1513,Her face falls as-- TV NEWS shows the graphic of
1514,1514,"\""American Death Toll in Iraq.\"" The number is "
1515,1515,                       TAYA
1516,1516,                 (suddenly)
1517,1517,          Did your dad get hold of you?
1518,1518,                       CHRIS
1519,1519,          I haven't checked any email.
1520,1520,CROSS-HAIRS follow insurgents as they slip out of view.
1521,1521,                       TAYA
1522,1522,          Shit. You need to call him. Hang up and--
1523,1523,                       CHRIS
1524,1524,          What happened?
1525,1525,                       TAYA
1526,1526,          I'm so selfish. I wasn't even thinking--
1527,1527,                       CHRIS
1528,1528,          Taya.
1529,1529,                       TAYA
1530,1530,          Your little brother deployed.
1531,1531,                       CHRIS
1532,1532,          What happened to jump school? I thought--
1533,1533,                       TAYA
1534,1534,          He didn't get in. Just call your dad--
1535,1535,                       CHRIS
1536,1536,          Deployed where? Where's he going?
1537,1537,                       TAYA
1538,1538,          Over there. He's headed to Iraq.
1539,1539,The news ricochets around inside him like razor blades.
1540,1540,                                              TRANSITION TO:
1541,1541,                             (
1542,1542,
1543,1543,14)                         
1544,1544,     FIVE MEN IN BALACLAVAS stand over an AMERICAN HOSTAGE in
1545,1545,     an orange jumpsuit. The thick Jihadist leader draws a
1546,1546,     machete to behead his hostage. VIDEO PAUSES.
1547,1547,                            COL. GRONSKI (OC)
1548,1548,               The man with the blade is a Jordanian
1549,1549,"               radical funded by Bin Laden, trained by"
1550,1550,               Bin Laden and loyal to Bin Laden.
1551,1551,58   INT. OP BRIEF TENT - DAWN                                  58
1552,1552,     COLONEL GRONSKI is an old-school bulldozer. 75 Marines
1553,1553,"     study an OLD PHOTO OF AL-ZARQAWI, bushy black eyebrows."
1554,1554,                            COL. GRONSKI
1555,1555,"               His name is \""Zarqawi\"" and he is the"
1556,1556,"               prince of al-Qaeda in Iraq. AQI, his"
1557,1557,"               mercenary army, are 5000 strong. They're"
1558,1558,"               trained well, paid well and waging the"
1559,1559,               heaviest urban combat since Vietnam.
1560,1560,"     FIND CHRIS in back, scanning heads for his brother Jeff."
1561,1561,                            COL. GRONSKI
1562,1562,               Zarqawi and his Lieutenants are our
1563,1563,               highest priority. Only way to root them
1564,1564,               out is to go house-to-house until we find
1565,1565,"               them, or someone who will reveal their"
1566,1566,               whereabouts. We need to clear ten
1567,1567,               structures an hour. It's aggressive so
1568,1568,               we'll loosen things up with air support--
1569,1569,"     Chris looks to Marc Lee, ten structures an hour?"
1570,1570,59   EXT. CAMP FALLUJAH - MORNING                               59
1571,1571,     The sun hangs like a blood-clot in the sky. Chris and
1572,1572,"     Marc Lee are walking, TALKING LOW--"
1573,1573,                            CHRIS
1574,1574,               These Marines rush in like they been
1575,1575,"               doing, they'll get their asses shot off."
1576,1576,                            MARC LEE
1577,1577,               They're Marines. They don't get the
1578,1578,               training we do. Half of them were
1579,1579,               civilians six months ago.
1580,1580,"     Chris reacts, hearing him describing Jeff."
1581,1581,                             (
1582,1582,
1583,1583,14)                          
1584,1584,                            CHRIS
1585,1585,               So let's coach them up. I'll show them
1586,1586,               how Team Guys do it and lead a unit in
1587,1587,               the street.
1588,1588,                            MARC LEE
1589,1589,               Can't do. We need you on overwatch.
1590,1590,                            CHRIS
1591,1591,               But if I was down in the street--
1592,1592,                            MARC LEE
1593,1593,               House-to-house is the deadliest job here.
1594,1594,               You got some kind of savior complex?
1595,1595,     Maybe.
1596,1596,                            CHRIS
1597,1597,               I just wanna get the bad guys. And I
1598,1598,               can't shoot them if I can't see `em.
1599,1599,                            MARC LEE
1600,1600,               You got a hot hand. These Marines all
1601,1601,               know your name now and they think they're
1602,1602,               invincible with you up there.
1603,1603,                            CHRIS
1604,1604,               They're not--
1605,1605,                            MARC LEE
1606,1606,               They are if they believe they are. Just
1607,1607,               keep banging on the long-gun and let
1608,1608,               these ground-pounders sniff out Zarqawi.
1609,1609,     Marc walks off leaving Chris biting at a shamal wind.
1610,1610,                                                          CUT TO:
1611,1611,     AN F-18 RIPS OVERHEAD firing 500lb JDAMs into the next
1612,1612,     block. Smoke and dust billow outward--
1613,1613,60   INT. ROOFTOP                                                60
1614,1614,"     Under a fluttering canopy, CHRIS lays on the gun, cursing"
1615,1615,"     zero visibility. GOAT camps nearby, on a GameBoy."
1616,1616,                            CHRIS
1617,1617,               You said that AQI sniper was in the
1618,1618,               Olympics-- but Iraq hasn't qualified a
1619,1619,               shooter in the last three games.
1620,1620,                            GOAT
1621,1621,               Mustafa's not Iraqi. He's from Syria.
1622,1622,                             (
1623,1623,
1624,1624,14)                       
1625,1625,"     Chris steals a glance at him, processing this as--"
1626,1626,     CHRIS SCOPE POV
1627,1627,     KILO COMPANY MARINES JOG to a pink house with windows
1628,1628,     boarded up. One of the Marines looks like Jeff Kyle.
1629,1629,                            CHRIS
1630,1630,                      (keys mike)
1631,1631,"               Once you make entry I can't see shit, so"
1632,1632,               keep it slow and push through the target.
1633,1633,"     \""Jeff Marine\"" sets a charge, turns-- not Jeff."
1634,1634,     The door blows off. Marines rush in. GUNFIRE POPS.
1635,1635,"     Marines rush back out, dragging a WOUNDED MARINE."
1636,1636,                            CHRIS
1637,1637,               Fuck this-- I'm going down to clear
1638,1638,               houses with the Marines. You coming?
1639,1639,                            GOAT
1640,1640,               No man. No. I like my life. I wanna make
1641,1641,               it home. I go fishing and do all kind of
1642,1642,               cool shit. It's not my job to knock down
1643,1643,               doors. Those guys picked the wrong
1644,1644,               fucking job. I ain't doing that shit.
1645,1645,                            CHRIS
1646,1646,                      (smiles)
1647,1647,"               If I don't see you down there, you make"
1648,1648,               sure I don't see you again.
1649,1649,"61   INT. STREET, SOLDIER'S DISTRICT - MINUTES LATER          61"
1650,1650,"     KILO COMPANY firing on the structure. \""CPT. GILLESPIE\"""
1651,1651,"     (smart, sunburned) is shouting \""hold your fire\"" as--"
1652,1652,                            CHRIS
1653,1653,                      (bowls up)
1654,1654,               You wanna be a sniper? Swap me guns.
1655,1655,"                            \""JEFF\"" MARINE"
1656,1656,               Really?
1657,1657,                            CHRIS
1658,1658,               I'll roll with you guys if that's cool?
1659,1659,                            CPT. GILLESPIE
1660,1660,"               Hey, any Navy Seal is cool by me."
1661,1661,"     \""THOMPSON\"" (big, wobbly voice) nods, lugging an M240G."
1662,1662,                             (
1663,1663,
1664,1664,14)                          
1665,1665,                            THOMPSON
1666,1666,               You're that guy. They're calling you The
1667,1667,               Legend. You got like 24 confirmed kills.
1668,1668,"     He recognizes his way to gain entry, so he plays it up."
1669,1669,                            CHRIS
1670,1670,               It's 
1671,1671, But who's counting.
1672,1672,                            THOMPSON
1673,1673,               That's badass.
1674,1674,"     \""SANCHEZ\"" (neck tattoos, Catholic) chimes in."
1675,1675,                            SANCHEZ
1676,1676,               There's some boy in Bravo catching up.
1677,1677,                            CHRIS KYLE
1678,1678,                      (packs a dip)
1679,1679,               Y'all are meateaters for sure but I got a
1680,1680,"               little training I could show you, some"
1681,1681,"               simple shit, that might just keep us"
1682,1682,               above ground. What do you say?
1683,1683,     His need to protect cloaked beneath cool cowboy calm.
1684,1684,62   OMITTED                                                     62
1685,1685,63   EXT. MICHIGAN STREET - OUTSIDE THE WIRE - DAY               63
