"","line","content"
"1268",1268,"  CITY STREETS, DOWNTOWN  NIGHT"
"1269",1269,"     An assault on the senses.  Crowded streets and sidewalks.  On"
"1270",1270,"     every corner, in every doorway, on every stairwell  freaks,"
"1271",1271,"     junkies, punks, leather boys and motorcycle girls.  A few"
"1272",1272,"     tourists wander in the mix, heedful of the dangers around them."
"1273",1273,"     Buildings border narrowly."
"1274",1274,"     Somerset walks against the stream.  He carries a file."
"1275",1275,"     CAR HORNS HOWL.  MUSIC BLASTS from the entrances of clubs."
"1276",1276,"     REGGAE from one club is soon OVERTAKEN by RAP from a second"
"1277",1277,"     story window.  TECHNO-POP blasts from the tattoo parlor."
"1278",1278,"     Somerset does not like this place, views it with disdain.  He"
"1279",1279,"     walks to avoid two men fighting on the ground.  The men are"
"1280",1280,"     pulling hair and pounding each other idiotically."
"1281",1281,"     Somerset takes a cigarette from a full pack, lights it as he"
"1282",1282,"     crosses through the traffic jam in the street.  A VAGRANT steps"
"1283",1283,"     up with his hand out."
"1284",1284,"                                 VAGRANT"
"1285",1285,"                   Spare me a cigarette, money-grip?  Spare"
"1286",1286,"                   me a cigarette?"
"1287",1287,"                                 SOMERSET"
"1288",1288,"                   Sorry.  Last one."
"1289",1289,"     He walks on.  We BEGIN to HEAR JAZZ MUSIC."
"1290",1290,"     "
"1291",1291,"  JAZZ CLUB  NIGHT"
"1292",1292,"     A club at capacity.  The JAZZ MUSIC CONTINUES like a slow, cool"
"1293",1293,"     breeze from a JAZZ TRIO on a platform."
"1294",1294,"     The air is thick with smoke.  Yuppies sit elbow to elbow with"
"1295",1295,"     the last members of the beat generation.  Everyone's drinking"
"1296",1296,"     beer, smoking pot."
"1297",1297,"     Somerset crosses the club, looking for someone.  He takes a"
"1298",1298,"     tissue from his pocket, rips pieces off and jams the pieces in"
"1299",1299,"     his ears.  At the back of the club, a major-league bouncer"
"1300",1300,"     stands in front of a closed door.  Somerset shows his badge and"
"1301",1301,"     the bouncer steps aside with reservation."
"1302",1302,"     "
"1303",1303,"  NARROW STAIRWELL  NIGHT"
"1304",1304,"     The walls are black.  Somerset opens the door, enters, walks"
"1305",1305,"     down the long flight of stairs.  As Somerset descends, the JAZZ"
"1306",1306,"     MUSIC FADES and is ENGULFED by the sound of SPEED METAL."
"1307",1307,"     DEAFENING."
"1308",1308,"     At the bottom, Somerset opens another door.  He enters "
"1309",1309,"     "
"1310",1310,"  UNDERGROUND ART GALLERY  NIGHT"
"1311",1311,"     A narrow room.  SPEED METAL is even LOUDER.  This is a private"
"1312",1312,"     art party.  The people are lizard-like, pale.  Men and women"
"1313",1313,"     priding themselves on their gauntness."
"1314",1314,"     Somerset passes canvases on the walls.  Pointlessly abstract"
"1315",1315,"     paintings.  Splatters, smears and blobs of color."
"1316",1316,"     Party-people stand in front of these \""works,\"" engrossed."
"1317",1317,"     Somerset slides past, not interested in the art, jamming the"
"1318",1318,"     tissue further in his ears.  He spots his objective."
"1319",1319,"     WILLIAM McCRACKEN, 42, stands inside a circle of admirers.  He is"
"1320",1320,"     dressed like a pauper, his baggy clothing stained with many"
"1321",1321,"     colors of paint.  He wears dark sunglasses, bored by the"
"1322",1322,"     bleached-blonde girl whispering in his ear."
"1323",1323,"     Somerset worms his way to stand in front of William.  The party-"
"1324",1324,"     goers turn their attention to this intrusion."
"1325",1325,"     William looks up, pushes the girl away.  He takes off his"
"1326",1326,"     sunglasses.  His eyes are badly bloodshot and listless."
"1327",1327,"     He looks Somerset over... and then grins, glad to see him."
"1328",1328,"     "
"1329",1329,"  MILL'S APARTMENT, LIVING ROOM  NIGHT"
"1330",1330,"     Mills stands brooding over a photocopy of the picture of the"
"1331",1331,"     woman with her eyes circled in blood.  He looks overworked,"
"1332",1332,"     drinks coffee.  His desk is swamped with files."
"1333",1333,"                                 MAN'S VOICE (O.S.)"
"1334",1334,"                   I have voiced the same concerns to our"
"1335",1335,"                   law enforcement officials, and they"
"1336",1336,"                   assure me he is of the highest caliber."
"1337",1337,"     Mills looks to a t.v. on a table, picks up a remote, increases"
"1338",1338,"     the volume.  On the screen, MARTIN TALBOT, 47, source of the"
"1339",1339,"     voice, stands before reporters.  He's a powerful presence, with"
"1340",1340,"     a gold tooth in the front of his mouth."
"1341",1341,"                                 A REPORTER (V.O.)"
"1342",1342,"                           (from t.v.)"
"1343",1343,"                   As District Attorney, don't you feel"
"1344",1344,"                   some responsibility?  Detective David"
"1345",1345,"                   Mills lacks the experience..."
"1346",1346,"                                 TALBOT (V.O.)"
"1347",1347,"                           (from t.v.)"
"1348",1348,"                   I've always said... I've always said,"
"1349",1349,"                   don't send a boy to do a man's job."
"1350",1350,"     Mills is hanging on every word."
"1351",1351,"                                 TALBOT (V.O.,CONT)"
"1352",1352,"                   But, David Mills has a sterling record"
"1353",1353,"                   with the Philadelphia force.  I stand"
"1354",1354,"                   behind him one hundred percent."
"1355",1355,"                                 MILLS"
"1356",1356,"                           (relieved)"
"1357",1357,"                   You tell 'em boss.  Detective David"
"1358",1358,"                   Mills is a wonderful human being..."
"1359",1359,"                                 TALBOT (V.O.)"
"1360",1360,"                   However... however... let me say this..."
"1361",1361,"     Mills looks back at the television."
"1362",1362,"                                 TALBOT (V.O.,CONT)"
"1363",1363,"                   If Detective Mills, at any point in this"
"1364",1364,"                   investigation... if he is not pulling"
"1365",1365,"                   his weight, I will be the first in line"
"1366",1366,"                   to pull his plug."
"1367",1367,"     Mills points the remote, turns the t.v. off as reporters crowd"
"1368",1368,"     Talbot.  Mills stares at the blank screen, dispirited."
"1369",1369,"     Across the room, Tracy stands in the doorway.  Mills does not"
"1370",1370,"     see her.  He looks at the photocopy and sits at his desk."
"1371",1371,"     Tracy watches him, great concern in her sad eyes."
"1372",1372,"     "
"1373",1373,"  WILLIAM'S STUDIO/APARTMENT  NIGHT"
"1374",1374,"     Somerset walks through this vast artist's studio, a converted"
"1375",1375,"     warehouse space filled with canvases.  It's clear the works at"
"1376",1376,"     the underground art gallery were William's.  William climbs a"
"1377",1377,"     ladder to a loft storage space.  He moves cautiously, like he's"
"1378",1378,"     not quite up to the task."
"1379",1379,"                                 WILLIAM"
"1380",1380,"                   I always figured that's the only reason"
"1381",1381,"                   you and I used to be friends.  Because I"
"1382",1382,"                   was a friend of hers."
"1383",1383,"     William yanks a painting wrapped in dusty paper, climbs down."
"1384",1384,"                                 WILLIAM (CONT)"
"1385",1385,"                   Speaking of which..."
"1386",1386,"     William hands the painting to Somerset, walks to a director's"
"1387",1387,"     chair facing a paint-splashed canvas on an easel.  He is a used-"
"1388",1388,"     up man, bound in an apathy-induced haze.  He sits, picks up a"
"1389",1389,"     squeeze bottle of orange paint from a table of supplies."
"1390",1390,"                                 WILLIAM (CONT)"
"1391",1391,"                   I painted that about five years ago.  I"
"1392",1392,"                   always told myself I'd give it to you"
"1393",1393,"                   next time I saw you."
"1394",1394,"     Somerset starts unwrapping the painting."
"1395",1395,"     William \""paints,\"" using the squeeze bottles and by flicking"
"1396",1396,"     saturated brushes so that the paint flies against the canvas."
"1397",1397,"     Most times, he's not even looking at the canvas or colors he's"
"1398",1398,"     using.  He looks over his shoulder at Somerset."
"1399",1399,"                                 WILLIAM (CONT)"
"1400",1400,"                   Things are different these days, pal."
"1401",1401,"                   You wouldn't believe it..."
"1402",1402,"     Somerset looks at the unwrapped painting and is hit by a swell"
"1403",1403,"     of memories.  Horribly sad memories.  It's a portrait in oils of"
"1404",1404,"     a pretty, red-headed woman."
"1405",1405,"     William shoots red paint with one hand, concentrates on"
"1406",1406,"     lighting a filterless cigarette with the other."
"1407",1407,"                                 WILLIAM (CONT)"
"1408",1408,"                   People buy my paintings now... they"
"1409",1409,"                   drive down in their BMWs and Rolls"
"1410",1410,"                   Royces.  It's the new money generation."
"1411",1411,"                   I guess they think they're touching the"
"1412",1412,"                   avant-garde..."
"1413",1413,"     William looks at his creation, then calmly kicks the easel over."
"1414",1414,"                                 WILLIAM (CONT)"
"1415",1415,"                   There's another thousand dollar William"
"1416",1416,"                   McCracken expression of anarchy."
"1417",1417,"     William gets up, walks across the wet canvas, leaving"
"1418",1418,"     footprints.  He looks down at what he's done."
"1419",1419,"                                 WILLIAM (CONT)"
"1420",1420,"                   Make that two thousand."
"1421",1421,"     He laughs.  Somerset holds up the delicately rendered portrait."
"1422",1422,"                                 SOMERSET"
"1423",1423,"                   How is she?  Have you seen her recently?"
"1424",1424,"                                 WILLIAM"
"1425",1425,"                   Huh... oh.  No.  She moved out of the"
"1426",1426,"                   city.  Last winter.  She married some"
"1427",1427,"                   businessman, or something like that."
"1428",1428,"     Somerset fights the anguish this causes, puts the painting down."
"1429",1429,"                                 SOMERSET"
"1430",1430,"                   Good for her."
"1431",1431,"                           (pause)"
"1432",1432,"                   I'm leaving soon myself.  I'm finally"
"1433",1433,"                   getting out."
"1434",1434,"                                 WILLIAM"
"1435",1435,"                   Yeah?  What happened to the idealistic"
"1436",1436,"                   super-cop I used to know?"
"1437",1437,"                                 SOMERSET"
"1438",1438,"                   He became a realist."
"1439",1439,"     William grunts, flicks his cigarette away, takes out a bag of"
"1440",1440,"     pills.  He palms a few, notices the judgment in Somerset's eyes."
"1441",1441,"                                 WILLIAM"
"1442",1442,"                   Oh... sorry."
"1443",1443,"     William turns his back to Somerset, pops the pills.  Out of"
"1444",1444,"     sight, out of mind.  Somerset is disappointed, disgusted."
"1445",1445,"                                 SOMERSET"
"1446",1446,"                           (sarcastic)"
"1447",1447,"                   Not that I don't appreciate your recent"
"1448",1448,"                   artistic endeavors... but, what happened"
"1449",1449,"                   to the painter I used to know?"
"1450",1450,"     William smiles like a dolt, laughs a little."
"1451",1451,"                                 WILLIAM"
"1452",1452,"                   I can't remember."
"1453",1453,"     "
"1454",1454,"  WILLIAM'S STUDIO/APARTMENT  LATER NIGHT"
"1455",1455,"     Color photos of the first and second murder sit on a drawing"
"1456",1456,"     table.  The top photos are like establishing shots, each taking"
"1457",1457,"     in the entire display the murderer created."
"1458",1458,"     William examines with Somerset looking over his shoulder."
"1459",1459,"                                 WILLIAM"
"1460",1460,"                   Man... can I buy these from you?"
"1461",1461,"                                 SOMERSET"
"1462",1462,"                   They're not for sale."
"1463",1463,"     Somerset lays out photos of the notes, triangle and circle:"
"1464",1464,"                                 SOMERSET (CONT)"
"1465",1465,"                   What is it?  What's the murderer trying"
"1466",1466,"                   to say?"
"1467",1467,"     William narrows his eyes.  Does not know."
"1468",1468,"                                 SOMERSET (CONT)"
"1469",1469,"                   What picture is he painting?"
"1470",1470,"                                 WILLIAM"
"1471",1471,"                           (figuring)"
"1472",1472,"                   Wait a minute..."
"1473",1473,"     William has an idea.  He ambles over to a row of cabinets where"
"1474",1474,"     oversized art books are stacked.  He hunts through a pile,"
"1475",1475,"     shoves some books aside."
"1476",1476,"                                 WILLIAM (CONT)"
"1477",1477,"                   I... I've seen things like that..."
"1478",1478,"                                 SOMERSET"
"1479",1479,"                   Where?"
"1480",1480,"     William keeps digging, finds one book, finds another.  He opens"
"1481",1481,"     one as he walks back to the drawing table."
"1482",1482,"                                 WILLIAM"
"1483",1483,"                   It's church stuff.  Christianity."
"1484",1484,"     William lays a book down, finds a page.  He opens it to"
"1485",1485,"     Somerset.  There is a circle to the side of the text.  It says"
"1486",1486,"     GLUTTONY under the circle."
"1487",1487,"     Somerset creases his brow, turns the page.  William opens"
"1488",1488,"     another book."
"1489",1489,"                                 WILLIAM (CONT)"
"1490",1490,"                   When it first started... Christian"
"1491",1491,"                   artwork was all from Bible stories.  It"
"1492",1492,"                   was like... nobody had any imagination."
"1493",1493,"                   It was all... standardized."
"1494",1494,"     William pages through and we catch glimpses of the bizarre,"
"1495",1495,"     worlds of Hieronymus Bosch.  Horrifying religious visions."
"1496",1496,"                                 WILLIAM (O.S.,CONT)"
"1497",1497,"                   But, later, everyone started painting to"
"1498",1498,"                   tell their own stories... to teach"
"1499",1499,"                   lessons.  Guys like Bosch, Bregel the"
"1500",1500,"                   elder... Van Eycks."
"1501",1501,"     William shoves the open book to Somerset.  Somerset looks:"
"1502",1502,"     Seven paintings in a circular pattern showing characters giving"
"1503",1503,"     in to sins.  Wicked, grotesque people."
"1504",1504,"     Somerset turns the book to examine each painting right side up."
"1505",1505,"                                 SOMERSET (O.S.)"
"1506",1506,"                   The seven deadly sins."
"1507",1507,"                                 WILLIAM (O.S.)"
"1508",1508,"                   That's what these murders remind me of."
"1509",1509,"                   Paintings like these."
"1510",1510,"                           (points)"
"1511",1511,"                   Gluttony... greed..."
"1512",1512,"                                 SOMERSET (O.S.)"
"1513",1513,"                   Envy, wrath, pride, lust and sloth."
"1514",1514,"                   Seven deadly sins."
"1515",1515,"                                 WILLIAM"
"1516",1516,"                   Amen, brother."
"1517",1517,"     William goes to continue pulling other books."
"1518",1518,"                                 WILLIAM (CONT)"
"1519",1519,"                   I can find more examples.  There's lots"
"1520",1520,"                   of paintings like those... painted over"
"1521",1521,"                   hundreds of years."
"1522",1522,"                           (moves books)"
"1523",1523,"                   And you're right... that murderer is an"
"1524",1524,"                   artist."
"1525",1525,"     Somerset is chilled by all this, immersed in the Bosch book."
"1526",1526,"                                 SOMERSET"
"1527",1527,"                   And, it's two down... five to go."
"1528",1528,"     "
"1529",1529,"  CITY STREET, PORNO DISTRICT  NIGHT"
"1530",1530,"     A bright, tawdry intersection.  Neon swirls and circuit-bulbs on"
"1531",1531,"     porno theatres provide the flash.  Cars, taxies, and barkers"
"1532",1532,"     urging sexual indulgence from doorways provide the noise."
"1533",1533,"     The streets and sidewalks are crowded with lonely humans, mostly"
"1534",1534,"     men, looking around, sizing up promises made on porno placards:"
"1535",1535,"     FUN WITH NUDES, BIG BOOBS, NAKED DESIRE, etc.  The usual"
"1536",1536,"     contingent of abnormal cretins wanders in the crowd, looking for"
"1537",1537,"     someone to hurt."
"1538",1538,"     MOVE through the crowds.  Meet JOHN, a balding, middle-aged man,"
"1539",1539,"     wearing thick glasses.  There is not a single thing strange or"
"1540",1540,"     unusual about his appearance.  FOLLOW him as he walks.  He's"
"1541",1541,"     nervous, looking at the porno palaces."
"1542",1542,"     His sweaty hand clutches a Bible tight against his chest.  He"
"1543",1543,"     doesn't feel comfortable being here."
"1544",1544,"     John walks to a corner, waits for the light so he may cross.  A"
"1545",1545,"     grotesque STREET PREACHER approaches waving his own Bible."
"1546",1546,"     People walk away from him, so he confronts John."
"1547",1547,"                                 PREACHER"
"1548",1548,"                   ...are you, Sir?  Is Jesus Christ your"
"1549",1549,"                   Lord and Master?  Do you believe in Him?"
"1550",1550,"     John tries to ignore, traffic blocking his escape."
"1551",1551,"                                 PREACHER (CONT)"
"1552",1552,"                           (pleading)"
"1553",1553,"                   Don't ignore me.  Listen to what I have"
"1554",1554,"                   to say.  Christ can be your savior!"
"1555",1555,"                                 JOHN"
"1556",1556,"                           (quiet anger)"
"1557",1557,"                   Leave me alone."
"1558",1558,"                                 PREACHER"
"1559",1559,"                   Think about God, sir.  I can help you"
"1560",1560,"                   let Him into your life."
"1561",1561,"     Finally the light changes.  John turns and spits in the"
"1562",1562,"     preacher's face.  The preacher recoils as John crosses quickly."
"1563",1563,"     John hurries between cars in the crosswalk.  The preacher curses"
"1564",1564,"     from the corner, his voice drowned out in traffic."
"1565",1565,"     "
"1566",1566,"  ANOTHER CITY STREET, PORNO DISTRICT  NIGHT"
"1567",1567,"     People pass on the sidewalk.  John is amongst them, but he"
"1568",1568,"     stops, looking up at something offscreen."
"1569",1569,"     He's looking at a bright red storefront adorned with red neon:"
"1570",1570,"     THE HOT HOUSE.  Massage parlor.  The Hot House's BARKER notices"
"1571",1571,"     John's interest."
"1572",1572,"                                 BARKER"
"1573",1573,"                   Interesting isn't it, friend?  You like"
"1574",1574,"                   that, you like girls, then come on in."
"1575",1575,"     John doesn't hear the barker.  Steps up to study fading pictures"
"1576",1576,"     of naked women massaging happy men.  Nudity."
"1577",1577,"                                 BARKER (CONT)"
"1578",1578,"                   You'll see a lot more inside.  You'll"
"1579",1579,"                   see a lot more than that."
"1580",1580,"     John's just looking, his face bathed in bright red light, the"
"1581",1581,"     neon reflected in his thick glasses."
"1582",1582,"     "
"1583",1583,"  MILLS' APARTMENT BUILDING, HALLWAY  NIGHT"
"1584",1584,"     Somerset, holding more than an armful of art books and novels,"
"1585",1585,"     pounds on the apartment door.  Tracy opens it with the chain on."
"1586",1586,"                                 TRACY"
"1587",1587,"                   Can I help you?"
"1588",1588,"     She takes a second to drink Somerset in.  Somerset is surprised,"
"1589",1589,"     having expected Mills.  Tracy is so exquisite that he falters."
"1590",1590,"                                 SOMERSET"
"1591",1591,"                   Uh... I was looking for Mills.  David, I"
"1592",1592,"                   mean."
"1593",1593,"                                 TRACY"
"1594",1594,"                   He's not here right now."
"1595",1595,"     Somerset tries not to drop any books while he digs up his badge."
"1596",1596,"                                 SOMERSET"
"1597",1597,"                   Mrs. Mills, my name is Somerset.  If I"
"1598",1598,"                   could leave these books for him."
"1599",1599,"                                 TRACY"
"1600",1600,"                           (undoes chain)"
"1601",1601,"                   Please, come in."
"1602",1602,"     "
"1603",1603,"  MILLS' APARTMENT, LIVING ROOM/KITCHENETTE  NIGHT"
"1604",1604,"     Tracy leads Somerset into the disarray of the apartment."
"1605",1605,"                                 TRACY"
"1606",1606,"                   David went for a walk.  To clear his"
"1607",1607,"                   head.  Oh, you can put those here."
"1608",1608,"                                 SOMERSET"
"1609",1609,"                   Thank you."
"1610",1610,"     Tracy motions and Somerset puts the books on Mills' desk."
"1611",1611,"     He starts looking through one book, checking paperclipped pages."
"1612",1612,"                                 SOMERSET (CONT)"
"1613",1613,"                   Could you tell him... tell him this is"
"1614",1614,"                   his reading assignment.  It's urgent."
"1615",1615,"                   I've marked the most important pages."
"1616",1616,"                                 TRACY"
"1617",1617,"                   Would you like some coffee, or a drink."
"1618",1618,"                   David should be back any minute."
"1619",1619,"                                 SOMERSET"
"1620",1620,"                   I do have to get going."
"1621",1621,"     Somerset sees a medal encased in glass on the desk amongst pens"
"1622",1622,"     and pencils.  He picks it up: it's a medal for valor from the"
"1623",1623,"     Philadelphia Police Department."
"1624",1624,"                                 TRACY"
"1625",1625,"                   At least I got to meet you.  David has"
"1626",1626,"                   told me a lot about you."
"1627",1627,"                                 SOMERSET"
"1628",1628,"                   Really?  Good things, I hope."
"1629",1629,"                                 TRACY"
"1630",1630,"                   Oh, yes.  He said you were very smart."
"1631",1631,"                                 SOMERSET"
"1632",1632,"                   Really?"
"1633",1633,"                                 TRACY"
"1634",1634,"                   I think he's a bit intimidated by you."
"1635",1635,"     Somerset thinks about this, finds it hard to believe.  He goes"
"1636",1636,"     through his pocket, pulls out a notepad and some paper scraps."
"1637",1637,"                                 SOMERSET"
"1638",1638,"                   I'm going to leave him a list of"
"1639",1639,"                   specifics.  It all relates to the case"
"1640",1640,"                   he's on."
"1641",1641,"     He lays the various scraps and receipts aside on the desk, sits"
"1642",1642,"     to start writing on the notepad.  Tracy goes to the kitchenette"
"1643",1643,"     to get a chair."
"1644",1644,"                                 TRACY"
"1645",1645,"                   You two aren't working together anymore."
"1646",1646,"                   Isn't that so?"
"1647",1647,"                                 SOMERSET"
"1648",1648,"                   To be perfectly honest, Mrs. Mills..."
"1649",1649,"                                 TRACY"
"1650",1650,"                   Tracy."
"1651",1651,"                                 SOMERSET"
"1652",1652,"                   Tracy.  David and I weren't exactly what"
"1653",1653,"                   you could call fast friends."
"1654",1654,"                                 TRACY"
"1655",1655,"                   That's too bad."
"1656",1656,"     Tracy brings the chair over by the desk and sits.  Somerset"
"1657",1657,"     looks up from his writing."
"1658",1658,"                                 SOMERSET"
"1659",1659,"                   I doubt your husband shares that"
"1660",1660,"                   opinion."
"1661",1661,"     Tracy nods, leaning forward, semi-conspiratorially."
"1662",1662,"                                 TRACY"
"1663",1663,"                   You know, Somerset, David is very..."
"1664",1664,"                   determined.  I'm sure you've seen, it's"
"1665",1665,"                   not likely he'll ever be compared to"
"1666",1666,"                   Gandhi."
"1667",1667,"                                 SOMERSET"
"1668",1668,"                   He's a good cop.  He just..."
"1669",1669,"                                 TRACY"
"1670",1670,"                   He sees policework as a crusade.  That's"
"1671",1671,"                   what he wants it to be, and, that might"
"1672",1672,"                   sound naive, but he's made a conscious"
"1673",1673,"                   choice to be naive."
"1674",1674,"                           (pause)"
"1675",1675,"                   Believe me, his heart's in the right"
"1676",1676,"                   place."
"1677",1677,"     Somerset pauses, enchanted by her."
"1678",1678,"                                 SOMERSET"
"1679",1679,"                   I hear you and he were high school"
"1680",1680,"                   sweethearts."
"1681",1681,"                                 TRACY"
"1682",1682,"                   Yeah.  Pretty hokey, huh?  But, what"
"1683",1683,"                   girl wouldn't want the captain of the"
"1684",1684,"                   football team as their lifelong mate?"
"1685",1685,"                                 SOMERSET"
"1686",1686,"                   It's rare these days... that kind of"
"1687",1687,"                   commitment."
"1688",1688,"                                 TRACY"
"1689",1689,"                   I guess so."
"1690",1690,"     Tracy's smile falters a bit.  Somerset notices this.  He breaks"
"1691",1691,"     from her spell, turns to continue writing."
"1692",1692,"                                 SOMERSET"
"1693",1693,"                   Well... this will only take a minute."
"1694",1694,"                                 TRACY"
"1695",1695,"                   Take your time."
"1696",1696,"     Somerset writes.  Tracy looks over the stack of books:"
"1697",1697,"     Titles on the spines: BOSCH, A HISTORY OF CHRISTIAN ART, BREGEL"
"1698",1698,"     THE ELDER, etc.  Hardcover novels: DANTE'S PURGATORY and THE"
"1699",1699,"     CANTERBURY TALES."
"1700",1700,"     Tracy stands to look at the novels on top, then sees the pile of"
"1701",1701,"     paper scraps from Somerset's pocket.  She picks up the piece of"
"1702",1702,"     wallpaper with the pale red rose at its center."
"1703",1703,"                                 TRACY (CONT)"
"1704",1704,"                   What is this?"
"1705",1705,"     Somerset looks up.  Sees her holding the paper rose.  He takes"
"1706",1706,"     it, slightly self-conscious, looks at it."
"1707",1707,"                                 SOMERSET"
"1708",1708,"                   My future."
"1709",1709,"     Tracy tilts her head, looking at Somerset."
"1710",1710,"                                 TRACY"
"1711",1711,"                   You have a strange way about you,"
"1712",1712,"                   Somerset... I mean in a good way..."
"1713",1713,"                   unusual."
"1714",1714,"     Somerset doesn't know what to say.  He pockets the paper rose."
"1715",1715,"                                 TRACY (CONT)"
"1716",1716,"                   I apologize.  I'll get out of your hair."
"1717",1717,"     Tracy stands, takes the chair back to the kitchenette."
"1718",1718,"                                 TRACY (CONT)"
"1719",1719,"                   It's just... it's nice to hear a man who"
"1720",1720,"                   talks like that.  If David saw that"
"1721",1721,"                   paper, he'd say you're acting like a"
"1722",1722,"                   homosexual.  That's how he is."
"1723",1723,"                                 SOMERSET"
"1724",1724,"                           (mock indignation)"
"1725",1725,"                   Well!  I guess I won't be showing this to"
"1726",1726,"                   him then."
"1727",1727,"                                 TRACY"
"1728",1728,"                   I suppose not."
"1729",1729,"     Somerset continues writing.  Tracy sits at the kitchenette"
"1730",1730,"     table, watches him."
"1731",1731,"     "
"1732",1732," TITLE CARD"
"1733",1733,"     THURSDAY"
"1734",1734,"     "
"1735",1735,"  CITY MORGUE  MORNING"
"1736",1736,"     It's raining hard.  Mills exits the morgue building with a few"
"1737",1737,"     art books and a paper cup of coffee.  He holds one art book over"
"1738",1738,"     his head as he dashes through deep puddles in the street."
"1739",1739,"     "
"1740",1740,"  MILLS' CAR  MORNING"
"1741",1741,"     Mills gets in, puts his coffee on the dash and tosses the art"
"1742",1742,"     books in a box.  He closes the door.  Alone with the sound of"
"1743",1743,"     the rain.  He wipes water off his face, looks at his tired eyes"
"1744",1744,"     in the rearview mirror."
"1745",1745,"     He reaches in the box of books, takes out copies of The"
"1746",1746,"     Canterbury Tales and Dante's Purgatory.  He makes a face, opens"
"1747",1747,"     Dante's Purgatory:"
"1748",1748,"      -----------------------------------------------------------"
"1749",1749,"     |                                     THE EARTHLY PARADISE    |"
"1750",1750,"     |------------------------------------------------------ /\  |"
"1751",1751,"     |                                                        /  \ |"
"1752",1752,"     |                               VII The Lustful         /____\|"
"1753",1753,"     |                                                      /      |"
"1754",1754,"     |                                VI The Gluttonous    /_______|"
"1755",1755,"     |       7 TERRACES OF                                /        |"
"1756",1756,"     |                                 V The Avaricious  /         |"
"1757",1757,"     |                                   and Prodigal   /__________|"
"1758",1758,"     |         PURGATION                               /           |"
"1759",1759,"     |                                                /            |"
"1760",1760,"     |                                               /             |"
"1761",1761,"     |                             IV The Slothful  /______________|"
"1762",1762,"     |                                             /               |"
"1763",1763,"     |                                            /                |"
"1764",1764,"     |                                           /                 |"
"1765",1765,"     |                     III The Wrathful     /__________________|"
"1766",1766,"     |                                         /                   |"
"1767",1767,"     |                      II The Envious    /____________________|"
"1768",1768,"     |                                       /                     |"
"1769",1769,"     |                       I The Proud    /______________________|"
"1770",1770,"     |                                     /                       |"
"1771",1771,"     |                                    /                        |"
"1772",1772,"     |                                   /       THE ISLAND        |"
"1773",1773,"     |                                  /                          |"
"1774",1774,"     |                                 /        OF PURGATORY       |"
"1775",1775,"     |                                /                            |"
"1776",1776,"     |_______________________________/_____________________________|"
"1777",1777,"     Mills turns to a bookmark, rests the book on the steering wheel."
"1778",1778,"     He reads.  He bites his lip, leaning close to the words.  He"
"1779",1779,"     concentrates, mouths some of the words to himself.  He finally"
"1780",1780,"     closes the book, shaking his head, not understanding anything"
"1781",1781,"     he's reading.  He starts pounding the book against the steering"
"1782",1782,"     wheel with all his might."
"1783",1783,"                                 MILLS"
"1784",1784,"                   Fucking Dante.  Goddamn, poetry writing"
"1785",1785,"                   freak, mother-fuck..."
"1786",1786,"     A figure outside the window knocks on the glass.  Mills rolls it"
"1787",1787,"     down.  A COP in raincoat hands a wet paper bag through."
"1788",1788,"                                 MILLS (CONT)"
"1789",1789,"                   Good work, Officer.  Good work."
"1790",1790,"     The cop leaves as Mills quickly rolls the window up and rips the"
"1791",1791,"     bag open.  Inside: Cliff Notes for Dante's Purgatory and The"
"1792",1792,"     Canterbury Tales."
"1793",1793,"                                 MILLS (CONT)"
"1794",1794,"                   Thank God."
"1795",1795,"     "
"1796",1796,"  PRECINCT HOUSE, SOMERSET'S OFFICE  DAY"
"1797",1797,"     It still rains outside.  Somerset enters, stops to notice"
"1798",1798,"     DETECTIVE MILLS painted on the door where his name used to be."
"1799",1799,"     He walks, sees all his belongings have been moved from his desk"
"1800",1800,"     and piled on a small temporary desk in the corner."
"1801",1801,"     Somerset sits at the temporary desk, starts organizing the files"
"1802",1802,"     and papers.  Mills enters carrying the box of books."
"1803",1803,"                                 SOMERSET"
"1804",1804,"                   How's it coming?"
"1805",1805,"                                 MILLS"
"1806",1806,"                   Great."
"1807",1807,"     Mills puts the box on the large desk.  They both settle in,"
"1808",1808,"     attending to their work.  Two men, about five feet apart, each"
"1809",1809,"     trying not to acknowledge the other's presence."
"1810",1810,"     Mills takes out his Cliff Notes, looks to see Somerset is"
"1811",1811,"     occupied, hides them in a desk drawer."
"1812",1812,"     Somerset finishes one form, flips it and looks up.  There's a"
"1813",1813,"     chalk board nailed to the wall."
"1814",1814,"     On the chalkboard:     1 gluttony(x)    5 wrath"
"1815",1815,"                            2 greed(x)       6 pride"
"1816",1816,"                            3 sloth          7 lust"
"1817",1817,"                            4 envy"
"1818",1818,"     The PHONE RINGS.  Both men look at it.  Phone RINGS again."
"1819",1819,"                                 SOMERSET"
"1820",1820,"                   It's your name on the door."
"1821",1821,"     Mills picks up.  Somerset returns to his work."
"1822",1822,"                                 MILLS"
"1823",1823,"                           (into phone)"
"1824",1824,"                   Detective Mills here."
"1825",1825,"                           (lowers voice)"
"1826",1826,"                   Honey, I asked you not to call unless..."
"1827",1827,"                           (listens)"
"1828",1828,"                   What... why?  Okay... okay.  Hold on."
"1829",1829,"     Mills is confused.  He holds the phone out to Somerset."
"1830",1830,"                                 MILLS (CONT)"
