,line,content
1362,1362,"			balance."
1363,1363,"					GENDA"
1364,1364,"			I have arranged a live fire drill -- with"
1365,1365,"			your permission."
1366,1366,"	Yamamoto nods; Genda speaks again into his radio, and another"
1367,1367,"	plane swoops down and drops a torpedo.  Genda holds his hands"
1368,1368,"	to his ears, causing the others to do the same; even though"
1369,1369,"	they wonder at the need."
1370,1370,"	The torpedo hits the barrier, and the explosion is deafening,"
1371,1371,"	and of shocking force; the entire barrier is blown to"
1372,1372,"	toothpicks."
1373,1373,"					GENDA"
1374,1374,"			Of course against a ship the explosion"
1375,1375,"			will not be dissipated, and will have"
1376,1376,"			more force."
1377,1377,"	The planners, nearly blown off their feet, nod as if they"
1378,1378,"	knew that all the time."
1379,1379,"	"
1380,1380,  MILITARY BASE - PILOTS' BARRACKS - NIGHT
1381,1381,"	The pilots are getting slicked up."
1382,1382,"					BILLY"
1383,1383,"			Are you sure they're here?"
1384,1384,"					ANTHONY"
1385,1385,"			If Evelyn's here, the rest are here!"
1386,1386,"	Red moves up beside him to frown at the mirror.  His hair is"
1387,1387,"	plastered down and parted, his uniform's immaculate."
1388,1388,"					ANTHONY"
1389,1389,"			Looking good, Red."
1390,1390,"					RED"
1391,1391,"			Shut up."
1392,1392,"	Red moves away, to polish his shoes."
1393,1393,"					ANTHONY"
1394,1394,"			What is it with Red?  I've never seen him"
1395,1395,"			this way."
1396,1396,"					BILLY"
1397,1397,"			He's been like that all day.  Hey Danny,"
1398,1398,"			you coming?"
1399,1399,"					DANNY"
1400,1400,"			Nah, I'm gonna stay here.  Read."
1401,1401,"	Anthony and Billy look at each other; Danny's in his bunk,"
1402,1402,"	and he's not reading, just staring at the ceiling."
1403,1403,"	"
1404,1404,  NURSES' BARRACKS - PEARL HARBOR - NIGHT
1405,1405,"	The nurses are primping to go out; Evelyn is in her uniform"
1406,1406,"	getting ready to go back to work."
1407,1407,"					BARBARA"
1408,1408,"			Now listen, it's hands off Billy.  I"
1409,1409,"			mean, you can put your hands on him if"
1410,1410,"			you want to, but then my hands will break"
1411,1411,"			yours."
1412,1412,"					BETTY"
1413,1413,"			He was that good?"
1414,1414,"					BARBARA"
1415,1415,"			No, I was."
1416,1416,"	"
1417,1417,  NURSES' QUARTERS - OAHU - NIGHT
1418,1418,"	Creeping through the vegetation, Red leads Anthony and Billy"
1419,1419,"	to a spot outside the nurses' barracks; they can see the"
1420,1420,"	girls through the barracks window."
1421,1421,"					BILLY"
1422,1422,"			Red, Peeping Tom stuff can get us court-"
1423,1423,"			marshaled."
1424,1424,"					RED"
1425,1425,"			Shhh!"
1426,1426,"	Anthony and Billy are baffled, even more so when Red strides"
1427,1427,"	into the open, right outside the nurses' window."
1428,1428,"	And then, Red begins to sing."
1429,1429,"					RED"
1430,1430,"				(singing)"
1431,1431,"			Oh...Betty, Betty, Betty, you're the one"
1432,1432,"			for me, Betty, Betty, Betty, Betty, can't"
1433,1433,"			you see..."
1434,1434,"	Anthony and Billy look at each other, dumbfounded.  The"
1435,1435,"	nurses move to the open windows.  Red's singing is pretty"
1436,1436,"	good -- though not that good.  But he doesn't stutter when he"
1437,1437,"	sings."
1438,1438,"					RED"
1439,1439,"				(singing)"
1440,1440,"			I'll be yours for eternity, Betty, Betty,"
1441,1441,"			Betty, Betty, Betty!"
1442,1442,"	Anthony and Billy are hysterical, trying to keep their"
1443,1443,"	laughter hidden.  But then they see the effect this is having"
1444,1444,"	on the women -- especially on Betty.  She's smitten."
1445,1445,"	Red repeats the verse, really getting into it; when he"
1446,1446,"	finishes, Betty runs out and hugs him, as all the nurses"
1447,1447,"	applaud.  They move off into the darkness, arm and arm."
1448,1448,"	The nurses go back to their primping."
1449,1449,"	Anthony and Billy are changed men.  Anthony stands up;"
1450,1450,"	Billy's baffled.  Anthony moves out and starts singing."
1451,1451,"					ANTHONY"
1452,1452,"				(singing)"
1453,1453,"			Oh Sandra...I like you...love you..."
1454,1454,"	He's terrible.  The nurses pelt him with hairbrushes,"
1455,1455,"	curlers, shoes..."
1456,1456,"	"
1457,1457,  BASSINGBORNE AIRFIELD - BRITAIN - DAY
1458,1458,"	Coming out of the blustery skies at the end of another deadly"
1459,1459,"	day, a squadron of Spitfires chirps in for landings.  The"
1460,1460,"	planes are shot up and battered."
1461,1461,"	Rafe is one of the pilots; the fuselage below his cockpit is"
1462,1462,"	marked with four swastikas, symbols of his victories.  He"
1463,1463,"	taxis to a stop, and is met by IAN, a Scottish mechanic, who"
1464,1464,"	is dismayed at the state of the plane."
1465,1465,"					IAN"
1466,1466,"			Leapin' Jesus!"
1467,1467,"					RAFE"
1468,1468,"				(climbing down)"
1469,1469,"			The struts are loose, the hydraulics are"
1470,1470,"			leaking, and the electrical system's"
1471,1471,"			shorting out in the cockpit."
1472,1472,"					IAN"
1473,1473,"			Well which of those three ya want fixed?"
1474,1474,"					RAFE"
1475,1475,"			All of 'em."
1476,1476,"	Rafe starts away, and Ian calls to his back --"
1477,1477,"					IAN"
1478,1478,"			If ye'd wanted a bloody Cadillac ya"
1479,1479,"			should'a stayed in the bloody States!"
1480,1480,"					RAFE"
1481,1481,"			And if you don't give me a plane that can"
1482,1482,"			handle combat, you better start learning"
1483,1483,"			to speak German."
1484,1484,"					IAN"
1485,1485,"			Fook ya!"
1486,1486,"					RAFE"
1487,1487,"			Learn English, then!"
1488,1488,"					IAN"
1489,1489,"			Fook ya dooble!"
1490,1490,"	Rafe moves to the barracks; Ian keeps the fueling hose going,"
1491,1491,"	and moves to help the armorers reload the guns."
1492,1492,"	"
1493,1493,  BRITISH AIRFIELD BARRACKS - NIGHT
1494,1494,"	Rafe falls down onto his cot, exhausted.  The other pilots do"
1495,1495,"	the same, everybody spent from the day's combat.  Then they"
1496,1496,"	hear the SIREN.  Rafe's out of his bunk, with the others,"
1497,1497,"	everybody running."
1498,1498,"					BRITISH PILOT"
1499,1499,"			Bloody Krauts!  Night raid!"
1500,1500,"	"
1501,1501,  BASSINGBORNE AIRFIELD - BRITAIN - NIGHT
1502,1502,"	They race across the runway.  Rafe reaches his Spitfire, just"
1503,1503,"	as Ian is removing the fueling hose."
1504,1504,"					IAN"
1505,1505,"			I have'na been able ta --"
1506,1506,"					RAFE"
1507,1507,"			Crank her!"
1508,1508,"	Ian gives the prop a spin, and the engine roars to life."
1509,1509,"					IAN"
1510,1510,"			God speed ya, laddie."
1511,1511,"	"
1512,1512,  SKIES OVER THE ENGLISH CHANNEL - NIGHT
1513,1513,"	It's dark, but there are breaks in the clouds, giving way to"
1514,1514,"	patches of light from a full moon.  The squadron of Spitfires"
1515,1515,"	tightens up for battle."
1516,1516,"	Rafe is positioned just right of the squad leader; he sees"
1517,1517,"	planes breaking out of the dark clouds ahead."
1518,1518,"					RAFE"
1519,1519,"			Here they come."
1520,1520,"	The clouds break, revealing a huge attack formation."
1521,1521,"					BRITISH SQUAD LEADER"
1522,1522,"			Alpha group, on the bombers!  Beta group,"
1523,1523,"			take the fighters!"
1524,1524,"	They peel off, into action."
1525,1525,"	"
1526,1526,  THE AIR BATTLE OVER THE CHANNEL - NIGHT
1527,1527,"	We stay with Rafe as he and the Squad Leader rush side by"
1528,1528,"	side at the lead bomber, blasting away with their guns."
1529,1529,"	"
1530,1530,  GERMAN BOMBER - IN THE AIR - NIGHT
1531,1531,"	The Spitfires' bullets rip into the pilot and also kill the"
1532,1532,"	nose gunner; the bomber dips as the copilot struggles to take"
1533,1533,"	control."
1534,1534,"	"
1535,1535,"  RAFE, IN HIS SPITFIRE - NIGHT"
1536,1536,"	As he streaks past, Rafe sees the bomber wobble in the air."
1537,1537,"					RAFE"
1538,1538,"			We've got him hurt, stay on him!"
1539,1539,"	Rafe throws his plane into an ultra-tight, high speed turn,"
1540,1540,"	right between the tails of the leader German group and the"
1541,1541,"	noses of the second.  His turn is so tight that the plane"
1542,1542,"	flexes with the g-force."
1543,1543,"	Rafe comes out of his turn ahead of the Squad Leader, and"
1544,1544,"	races back up through the formation of German bombers, moving"
1545,1545,"	above them where their weapons and armaments are the weakest."
1546,1546,"	He stitches a trail of bullets from tail to nose of the"
1547,1547,"	wounded lead bomber; it begins to smoke."
1548,1548,"	The second Spitfire, the Squad Leader's, takes fire from the"
1549,1549,"	other German bombers, and shears off, heading through the"
1550,1550,"	smoke of the plane Rafe has on the ropes."
1551,1551,"					RAFE"
1552,1552,"			We've got him going!"
1553,1553,"	Rafe does a half-loop and half-spin, to bring him around to"
1554,1554,"	face the bombers again.  This time the g-force of the turn"
1555,1555,"	pops an oil line inside Rafe's cockpit; hot, pressurized oil"
1556,1556,"	begins to spray everywhere -- all over Rafe, his controls,"
1557,1557,"	and worst of all, over the inside of his cockpit glass."
1558,1558,"	He wipes at the oil with his hands and that just smears it"
1559,1559,"	and makes it worse."
1560,1560,"	His wingman sees him veering away from the bombers...and sees"
1561,1561,"	the German fighters moving up to meet him."
1562,1562,"					SQUAD LEADER"
1563,1563,"			McCawley!  Get to the clouds!  Get into"
1564,1564,"			the clouds!"
1565,1565,"	RAFE, IN HIS PLANE, is flying blind."
1566,1566,"					RAFE"
1567,1567,"			I can't see the clouds!"
1568,1568,"	His problems are just beginning; the fluid is dripping down"
1569,1569,"	onto his cockpit's corroded electrical wiring; the fluid"
1570,1570,"	causes an arc...a spark...and suddenly a fire is spreading"
1571,1571,"	through Rafe's plane."
1572,1572,"	He grabs his fire extinguisher and triggers a cloud that"
1573,1573,"	snuffs the fire but fills the entire cockpit with choking"
1574,1574,"	smoke; between that and the smeared fluid on his glass, he"
1575,1575,"	can't see a thing."
1576,1576,"	And the Messerschmidts are swarming over him."
1577,1577,"	Rafe's wingman dives in, raking the German planes as he"
1578,1578,"	passes."
1579,1579,"	Rafe tries to open his cockpit cover to clear the smoke, but"
1580,1580,"	it's jammed; he pulls out his .45 pistol and BLAM!  BLAM!"
1581,1581,"	BLAM!  He blows out the glass; the smoke clears enough for"
1582,1582,"	him to take a breath and try to see.  He fights the stick,"
1583,1583,"	but the plane won't respond."
1584,1584,"	The Messerschmidts rake him again, bullets riddling his"
1585,1585,"	engine."
1586,1586,"					SQUAD LEADER"
1587,1587,"			Get out of there, McCawley!  Get out of"
1588,1588,"			there!"
1589,1589,"	Rafe's plane descends, ever faster, passing through clouds,"
1590,1590,"	then clear air again.  The Squad Leader tries to chase and"
1591,1591,"	cover him, but Rafe's dropping fast, and still isn't out of"
1592,1592,"	the plane as the Germans dive on him again, firing."
1593,1593,"	Rafe's Spitfire hits the broken fog over the water -- the"
1594,1594,"	Squad Leader loses sight of it for a moment -- and then the"
1595,1595,"	plane hits, splashing and exploding all at once."
1596,1596,"	The Squad Leader winces, and ducks into the clouds as he"
1597,1597,"	reports on his radio..."
1598,1598,"					SQUAD LEADER"
1599,1599,"			McCawley down.  No 'chute."
1600,1600,"	"
1601,1601,  BATTLESHIP WEST VIRGINIA - PEARL HARBOR - DAY
1602,1602,"	The sailors have assembled on deck for the ship's heavyweight"
1603,1603,"	championship fight, a contest made more interesting to the"
1604,1604,"	sailors because one of the combatants is white and the other"
1605,1605,"	is black."
1606,1606,"	The battle is more toughness than technique.  The guys"
1607,1607,"	throwing haymakers and shoving each other around the roped"
1608,1608,"	area, as their shipmates cheer and make wild bets.  The white"
1609,1609,"	guy digs a punch deep into the black guy's ribs, and the"
1610,1610,"	black guy slams a double left hook into the white guy's"
1611,1611,"	belly, making him back up and say --"
1612,1612,"					WHITE BOXER"
1613,1613,"			You hit hard -- for a cook."
1614,1614,"	The black guy rushes the white guy, only to catch a right"
1615,1615,"	cross that wobbles his knees and makes him stagger, with a"
1616,1616,"	fresh cut over his right eye.  The white guy now rushes in,"
1617,1617,"	and the black guy (his name is DORIE MILLER) throws an upper"
1618,1618,"	cut that drops his opponent like a sack of rocks."
1619,1619,"	The sailors cheer wildly.  Dorie steps back, and rubs his"
1620,1620,"	glove across his brow.  It's really bleeding now."
1621,1621,"	"
1622,1622,  MILITARY BASE - DAY
1623,1623,"	Evelyn is returning from church with six of her nurse"
1624,1624,"	friends.  It's very quiet on a Sunday morning, almost nobody"
1625,1625,"	at the base; they walk along the path."
1626,1626,"					BARBARA"
1627,1627,"			Let's get into civvies and find a bar."
1628,1628,"					MARTHA"
1629,1629,"			Right after church?"
1630,1630,"					BARBARA"
1631,1631,"			You've gotta sin some, to get"
1632,1632,"			forgiveness.  Come with us, Evelyn.  You"
1633,1633,"			need some sin."
1634,1634,"					EVELYN"
1635,1635,"			I've got to write some requisitions."
1636,1636,"			We're undersupplied with morphine."
1637,1637,"					BETTY"
1638,1638,"			Morphine?  We've been here a month and"
1639,1639,"			nobody's had worse than a sunburn."
1640,1640,"	Evelyn smiles softly and walks toward the base hospital."
1641,1641,"					BETTY"
1642,1642,"			I wish she could forget him."
1643,1643,"					BARBARA"
1644,1644,"			You don't forget love, Honey.  Not ever."
1645,1645,"	"
1646,1646,  HOSPITAL - PEARL HARBOR - DAY
1647,1647,"	Evelyn approaches the hospital and finds the black boxer"
1648,1648,"	peering in the window.  He's in a T-shirt and navy pants."
1649,1649,"					EVELYN"
1650,1650,"			Can I help you, sailor?"
1651,1651,"	As Dorie turns, she sees the cut on his head, closed only"
1652,1652,"	with a band-aid; it's dripping blood down his T-shirt."
1653,1653,"					DORIE"
1654,1654,"			'Scuse me, 'Mam.  All the ship's doctors"
1655,1655,"			is golfing, and I couldn't find nobody to"
1656,1656,"			look at this."
1657,1657,"					EVELYN"
1658,1658,"			Our doctor's gone too."
1659,1659,"					DORIE"
1660,1660,"			Sorry to trouble you."
1661,1661,"					EVELYN"
1662,1662,"			Wait, let me look at that... You better"
1663,1663,"			come in here."
1664,1664,"	"
1665,1665,  MILITARY BASE HOSPITAL - DAY
1666,1666,"	Miller is sitting on a stool; Evelyn bathes the wound."
1667,1667,"					EVELYN"
1668,1668,"			How'd you get this?"
1669,1669,"					DORIE"
1670,1670,"			Boxin'."
1671,1671,"					EVELYN"
1672,1672,"			Win?"
1673,1673,"					DORIE"
1674,1674,"			Yes'm."
1675,1675,"	He says it without pride.  She puts down the basin."
1676,1676,"					EVELYN"
1677,1677,"			What's your name?"
1678,1678,"					DORIE"
1679,1679,"			Dorie Miller, 'Mam."
1680,1680,"					EVELYN"
1681,1681,"			I'm Evelyn.  And I'm just a nurse.  But"
1682,1682,"			I'm not playing golf, and that cut needs"
1683,1683,"			sewing, or else it's gonna make a big"
1684,1684,"			lumpy scar.  Whatta ya say?"
1685,1685,"	"
1686,1686,  HOSPITAL - PEARL HARBOR - LATER
1687,1687,"	Evelyn clips the ends of her carefully applied stitches;"
1688,1688,"	Dorie's eyes are rolled up as if he could watch from inside"
1689,1689,"	his skull."
1690,1690,"					EVELYN"
1691,1691,"			How often you fight like this?"
1692,1692,"					DORIE"
1693,1693,"			Every other Sunday.  I'm heavyweight"
1694,1694,"			champion of the West Virginia."
1695,1695,"					EVELYN"
1696,1696,"			What do you get for winning?"
1697,1697,"					DORIE"
1698,1698,"			Respect."
1699,1699,"	She hands him a mirror.  He studies her work."
1700,1700,"					DORIE"
1701,1701,"			No doctor would'a give me that good."
1702,1702,"	She walks him to the door."
1703,1703,"					DORIE"
1704,1704,"			Thank you, 'Mam."
1705,1705,"					EVELYN"
1706,1706,"			Tell me something, Dorie.  A man as big"
1707,1707,"			as you -- and smart too, you knew where"
1708,1708,"			to come when your ship couldn't help --"
1709,1709,"			do you still have to fight with your"
1710,1710,"			fists to get respect?"
1711,1711,"					DORIE"
1712,1712,"			I left my Mama and joined the Navy to be"
1713,1713,"			a man.  They made me a cook -- and not"
1714,1714,"			even that, really -- I clean up after the"
1715,1715,"			other sailors eat.  I shine the officer's"
1716,1716,"			shoes.  In two years, they've never even"
1717,1717,"			let me fire a gun."
1718,1718,"	Now Evelyn understands."
1719,1719,"					EVELYN"
1720,1720,"			You take care, Dorie."
1721,1721,"					DORIE"
1722,1722,"			You too, 'Mam."
1723,1723,"	"
1724,1724,  MILITARY BASE HOSPITAL - SUNSET
1725,1725,"	Dorie walks away, down the path between the palm trees.  She"
1726,1726,"	watches him go, and then is transfixed by someone else"
1727,1727,"	coming, silhouetted by the light of the setting sun.  She"
1728,1728,"	can't make out his face, but he's wearing a pilot's dress"
1729,1729,"	uniform, and coming to her right out of the warm orange"
1730,1730,"	sunset that she has stared at so many times.  Her heart slams"
1731,1731,"	against her ribs; she takes a few steps forward."
1732,1732,"					EVELYN"
1733,1733,"			...Rafe..."
1734,1734,"	She moves toward him, and he draws near her, walking slowly."
1735,1735,"	And then she sees his face..."
1736,1736,"	It's Danny.  His face as sad as death itself."
1737,1737,"	And even before he tells her, she knows."
1738,1738,"					DANNY"
1739,1739,"			Lieutenant... I'm Danny Walker.  I'm Rafe"
1740,1740,"			McCawley's best friend."
1741,1741,"					EVELYN"
1742,1742,"			Were.  Isn't that what you mean?  Were."
1743,1743,"			Because he's dead, isn't he?  And that's"
1744,1744,"			why you've come."
1745,1745,"	"
1746,1746,  A BENCH - OVERLOOKING PEARL HARBOR - SUNSET
1747,1747,"	Evelyn and Danny sit on the bench, with a sweeping view of"
1748,1748,"	the harbor and the lights winking on all around it as the sun"
1749,1749,"	settles beyond the horizon.  Evelyn is stoic, numb; Danny is"
1750,1750,"	the one who is struggling."
1751,1751,"					DANNY"
1752,1752,"			Before Rafe left, he asked me to be the"
1753,1753,"			one to tell you, if it happened."
1754,1754,"					EVELYN"
1755,1755,"			He told me about you.  That he had no"
1756,1756,"			other friend like you."
1757,1757,"					DANNY"
1758,1758,"			Rafe's folks had a crop dusting business,"
1759,1759,"			owned their own planes.  Real straight,"
1760,1760,"			frugal.  My father was the town drunk."
1761,1761,"			Went to sleep one night on the railroad"
1762,1762,"			tracks and was still there when the Dawn"
1763,1763,"			Express came along.  Rafe and I were the"
1764,1764,"			only ones at the funeral.  He took me"
1765,1765,"			back to his house, and I never left."
1766,1766,"					EVELYN"
1767,1767,"			You were more like brothers."
1768,1768,"					DANNY"
1769,1769,"			I taught him to drink beer.  He taught me"
1770,1770,"			how to fly."
1771,1771,"					EVELYN"
1772,1772,"			He said you're the only one he ever saw"
1773,1773,"			who was better in the air than him."
1774,1774,"					DANNY"
1775,1775,"			...He said that?"
1776,1776,"	Evelyn nods, still staring away from Danny.  This pierces"
1777,1777,"	Danny; he looks away, struggling not to let the emotions pull"
1778,1778,"	him completely under."
1779,1779,"					DANNY"
1780,1780,"			Look, uh...Rafe's dad...he wrote me with"
1781,1781,"			the news, and it took me a couple of days"
1782,1782,"			to work up the guts to come here and tell"
1783,1783,"			you.  I'm not as brave as Rafe, or as"
1784,1784,"			noble.  But if there's anything I can"
1785,1785,"			ever do to help -- you let me know, okay?"
1786,1786,"	She stares into the distance.  He stands and puts his hand on"
1787,1787,"	top of hers, as much for his comfort as for hers."
1788,1788,"					DANNY"
1789,1789,"			I understand why Rafe loved you.  You're"
1790,1790,"			as strong as he was."
1791,1791,"	Since she's still not looking at him, he starts to move away."
1792,1792,"	When he reaches the turn in the path, he looks back, and sees"
1793,1793,"	her figure in the gathering darkness.  She's begun to break"
1794,1794,"	down; and as he watches, her whole body starts convulsing,"
1795,1795,"	and she doubles up in shattering grief."
1796,1796,"	Danny can't just stand there; he moves back to her, and puts"
1797,1797,"	a hand on her shoulder.  He sits beside her again, and"
1798,1798,"	suddenly she turns to him and sobs upon him.  Danny wraps her"
1799,1799,"	gently in his arms, and then he breaks down, having found the"
1800,1800,"	first place he can truly grieve."
1801,1801,"	"
1802,1802,  JAPANESE BOMBING PRACTICE - JAPANESE ISLAND - DAY
1803,1803,"	The Japanese have constructed a replica of Pearl Harbor on"
1804,1804,"	their practice island; erecting new target barriers and"
1805,1805,"	silhouettes of the various ships anchored at Pearl.  Streams"
1806,1806,"	of Japanese planes skim overhead in practice bombing runs,"
1807,1807,"	dropping dummy torpedoes and bombs.  From a control platform"
1808,1808,"	erected on the beach, Yamamoto and Genda oversee it all."
1809,1809,"					YAMAMOTO"
1810,1810,"			Everything real except the fact that no"
1811,1811,"			one is shooting back at us."
1812,1812,"					GENDA"
1813,1813,"			If we achieve surprise, they will offer"
1814,1814,"			little resistance."
1815,1815,"					YAMAMOTO"
1816,1816,"			Set up teams of radio operators to send"
1817,1817,"			out messages the Americans will"
1818,1818,"			intercept, concerning every potential"
1819,1819,"			American target in the Pacific.  Include"
1820,1820,"			Hawaii -- the clutter will be more"
1821,1821,"			confusing that way."
1822,1822,"					GENDA"
1823,1823,"			Brilliant, Admiral."
1824,1824,"					YAMAMOTO"
1825,1825,"			A brilliant man would find a way not to"
1826,1826,"			fight a war."
1827,1827,"	He looks out at the planes roaring into his practice harbor"
1828,1828,"	at top speed..."
1829,1829,"	"
1830,1830,  PRESIDENTIAL BEDROOM - NIGHT
1831,1831,"	Roosevelt's valet leans over him."
1832,1832,"	Roosevelt wakes; beside the valet is a Presidential AIDE."
1833,1833,"					AIDE"
1834,1834,"			Mr. President, we've received a message"
1835,1835,"			from the Argentinian ambassador to Japan."
1836,1836,"			His sources tell him the Japanese are"
1837,1837,"			assembling their fleet to attack us."
1838,1838,"					PRESIDENT ROOSEVELT"
1839,1839,"			We're picking up warnings for every"
1840,1840,"			American base in the Pacific.  Does this"
1841,1841,"			ambassador know the target?"
1842,1842,"					AIDE"
1843,1843,"			Not for sure.  But he thinks it's Pearl"
1844,1844,"			Harbor."
1845,1845,"					PRESIDENT ROOSEVELT"
1846,1846,"			Tell the Pentagon."
1847,1847,"	The Aide leaves quickly and Roosevelt starts to get out of"
1848,1848,"	bed; his valet comes to help him."
1849,1849,"					PRESIDENT ROOSEVELT"
1850,1850,"			No, George, I need the practice, in case"
1851,1851,"			there's a fire."
1852,1852,"	Roosevelt drags himself out of bed, crawling toward the"
1853,1853,"	bathroom, his powerful arms dragging his lifeless legs."
1854,1854,"	"
1855,1855,  PENTAGON - DAY
1856,1856,"	ADMIRALS and other OFFICERS are gathered around a giant map"
1857,1857,"	of the Pacific."
1858,1858,"					ADMIRAL"
1859,1859,"			The attack seems inevitable.  The"
1860,1860,"			question is where?  The way to answer"
1861,1861,"			that question is to ask:  if we were the"
1862,1862,"			Japanese, how would we do it?"
1863,1863,"	He nods to a VICE ADMIRAL, who stands over the map."
1864,1864,"					VICE ADMIRAL"
1865,1865,"			Between America and the Far East are the"
1866,1866,"			sea lanes where the winds and the"
1867,1867,"			currents make the best route for"
1868,1868,"			shipping.  Far above is the northern"
1869,1869,"			route, between Canada and Russia."
1870,1870,"			Between these two is something they call"
1871,1871,"			the Vacant Sea.  If I were the Japs, I'd"
1872,1872,"			send a task force there.  You could hide"
1873,1873,"			the entire land mass of Asia in the"
1874,1874,"			Vacant Sea, and nobody would know."
1875,1875,"					ADMIRAL"
1876,1876,"			So they pop out and attack where?"
1877,1877,"					VICE ADMIRAL"
1878,1878,"			That's the problem, Admiral.  They could"
1879,1879,"			hit anywhere they want."
1880,1880,"	Nobody has any solution."
1881,1881,"	"
1882,1882,  PACIFIC OCEAN - DAY
1883,1883,"	A huge Japanese fleet steams toward Hawaii.  It is an awesome"
1884,1884,"	sight.  Carriers, battleships, destroyers, and entire battle"
1885,1885,"	group, traveling under complete radio silence, their hulls"
1886,1886,"	power through the waves.  On the lower decks of the carriers"
1887,1887,"	are hundreds of planes -- fighters and bombers."
1888,1888,"	"
1889,1889,  PEARL HARBOR - DAY
1890,1890,"	The American ships are lined up at anchor, calm, placid."
1891,1891,"	"
1892,1892,  BEACH - DAY
1893,1893,"	The sailors and soldiers bask in the sun, play volleyball."
1894,1894,"	The aircraft carrier Lexington steams past toward the harbor"
1895,1895,"	entrance."
1896,1896,"					VOLLEYBALL PLAYER 1"
1897,1897,"			Where's the Lexington going?"
1898,1898,"					VOLLEYBALL PLAYER 2"
1899,1899,"			Out on maneuvers, like the Enterprise."
1900,1900,"	"
1901,1901,  GOLF COURSES - OAHU - DAY
1902,1902,"	Men in military haircuts -- officers -- stroll the golf"
1903,1903,"	courses, enjoying themselves."
1904,1904,"	"
1905,1905,  DENTIST'S OFFICE - DAY
1906,1906,"	The DENTIST, an ethnic Japanese, is working on a patient with"
1907,1907,"	his mouth agape.  The DENTIST ASSISTANT intrudes."
1908,1908,"					DENTAL ASSISTANT"
1909,1909,"			Dr. Takanawa, you have a call from Tokyo."
1910,1910,"					DENTIST"
1911,1911,"			Please excuse me.  Just relax."
1912,1912,"	Leaving his patient with a mouth full of instruments, the"
1913,1913,"	Dentist moves to his outer office, which looks directly out"
1914,1914,"	over Pearl Harbor.  He speaks in Japanese."
1915,1915,"					DENTIST"
1916,1916,"			Takanawa... Yes?..."
1917,1917,"	He seems confused by the call, but he responds by looking out"
1918,1918,"	over the harbor, then saying into the receiver --"
1919,1919,"					DENTIST"
1920,1920,"			Yes, they are all...no wait, I see the"
1921,1921,"			big one moving.  The one that's flat on"
1922,1922,"			top, what do they call it?..."
1923,1923,"	"
1924,1924,  SURVEILLANCE BASE - DAY
1925,1925,"	Some tired Army Intelligence types -- A LISTENER, a TRACKER,"
1926,1926,"	and an "
1927,1927,"LLIGENCE SUPERVISOR, are sitting at a bank of"
1928,1928,"	phones.  The LISTENER is a Japanese-American."
1929,1929,"					LISTENER"
1930,1930,"			Here's something, over the line from"
1931,1931,"			Tokyo."
1932,1932,"	He switches on the recording equipment and looks to the"
1933,1933,"	TRACER, sitting at a battery of equipment."
1934,1934,"					TRACER"
1935,1935,"			It's connected to a local dentist.  His"
1936,1936,"			office is beside Pearl Harbor."
1937,1937,"					"
1938,1938,LLIGENCE SUPERVISOR
1939,1939,"			This dentist, is he a spy?"
1940,1940,"					LISTENER"
1941,1941,"			Sounds too innocent.  His accent is from"
1942,1942,"			the old country.  Somebody official-"
1943,1943,"			sounding calls, he thinks it's"
1944,1944,"			discourteous not to respond."
1945,1945,"	"
1946,1946,  BARBER SHOP - DAY
1947,1947,"	Admiral Kimmel is settling into the barber chair when his"
1948,1948,"	AIDE enters and nods for the barber to move a few paces away,"
1949,1949,"	so that he can speak privately."
1950,1950,"					AIDE"
1951,1951,"			Sir, we just had an intelligence"
1952,1952,"			intercept.  Someone from Tokyo called a"
1953,1953,"			local dentist whose office looks over"
1954,1954,"			Pearl.  They wanted to know the exact"
1955,1955,"			location of the ships."
1956,1956,"					ADMIRAL KIMMEL"
1957,1957,"			Someone from Tokyo asks a dentist how the"
1958,1958,"			ships are sitting... What are we supposed"
1959,1959,"			to do about that?"
1960,1960,"					AIDE"
1961,1961,"			I...don't know, Sir.  But it just seemed"
1962,1962,"			significant."
1963,1963,"					ADMIRAL KIMMEL"
1964,1964,"			Have intelligence keep monitoring him."
1965,1965,"	The Admiral sinks back into the chair."
1966,1966,"	"
1967,1967,  MILITARY BASE HOSPITAL - DAY
1968,1968,"	A young amateur PHOTOGRAPHER, about 16, wearing a hat with"
1969,1969,"	\""PICTURES OF PARADISE\"" printed on it's crown is ready to snap"
1970,1970,"	a shot of Evelyn and her nurse friends having a picnic lunch"
1971,1971,"	on the lawn outside the hospital."
1972,1972,"					PHOTOGRAPHER"
1973,1973,"			Closer, ladies!  Closer!  Now smile!..."
1974,1974,"			Great!  Next week I'll show you a print"
1975,1975,"			and you can order your Pictures of"
1976,1976,"			Paradise!"
1977,1977,"	He hustles off.  Betty hands out picnic baskets."
1978,1978,"					BETTY"
1979,1979,"			Barbara, here's yours...and Evelyn, here"
1980,1980,"			you are."
1981,1981,"	Evelyn opens her basket, and finds a lei of Hawaiian flowers"
1982,1982,"	stuffed in the top.  Betty scoots over and puts the flowers"
1983,1983,"	around Evelyn's neck."
1984,1984,"					BETTY"
1985,1985,"			It's been a month and you haven't smiled."
1986,1986,"			We just want you to know we love you."
1987,1987,"	Evelyn's touched -- but before she can react two P-40's zoom"
1988,1988,"	out of the skies, wings clipping the tops of the palm trees"
1989,1989,"	as they blast over head."
1990,1990,"	"
