"","line","content"
"1078",1078,"                          October 24,1"
"1079",1079," Today we entered Kansai"
"1080",1080,"                          province. Here the local warlords have all been"
"1081",1081,"                          convinced to accept the emperor's rule."
"1082",1082,"They pass a particularly wrenching sight. Villagers kneeling outside what"
"1083",1083,"used to be a Shinto temple. The railroad tracks cut straight through it."
"1084",1084,"                                            ALGREN (V.O.)"
"1085",1085,"                          Our destination is Yoshino, home of the rebel"
"1086",1086,"                          Katsumoto. Protected by high mountain passes,"
"1087",1087,"                          it can be reached only during the summer"
"1088",1088,"                          months, and even then with great difficulty."
"1089",1089,"The Army moves on. Ahead are towering mountains."
"1090",1090,"EXT.                    MOUNTAIN PASS                          DAY"
"1091",1091,"The Imperial Army winds its way up I steep mountain pass."
"1092",1092,"                                             ALGREN (V.O.)"
"1093",1093,"                          A long march. And then a battle. A new enemy,"
"1094",1094,"                          but the same feeling I had in my guts at twenty-one,"
"1095",1095,"                          in the cornfield at Antietam -- men will die"
"1096",1096,"                          here, today, and will I be among them?"
"1097",1097,"                                                                                  "
"1098",1098,"EXT.                    MOUNTAIN PLAIN                        MORNING"
"1099",1099,"Fog. Obscuring everything."
"1100",1100,"Algren and Bagley, on horseback, wait with Graham. General Yoshitaka and"
"1101",1101,"a few Japanese Commanders are mounted as well. The thousand strong"
"1102",1102,"Japanese Army is on foot They stand, rifles ready.                            ,"
"1103",1103,"                                        ALGREN"
"1104",1104,"                                   (to Graham)"
"1105",1105,"                           Ask him how they'll come at us."
"1106",1106,"Graham speaks to General Yoshitaka. Yoshitaka responds:"
"1107",1107,"                                             YOSHITAKA/ GRAHAM"
"1108",1108,"                           They'll come straight on. They will push forward"
"1109",1109,"                           and keep on attacking... And he adds that there"
"1110",1110,"                           is no samurai word for \""retreat.\"""
"1111",1111,"Algren prepares himself."
"1112",1112,"They wait."
"1113",1113,"General Yoshitaka is suddenly alert. He speaks quietly to Graham."
"1114",1114,"                                              YOSHITAKA/GRAHAM"
"1115",1115,"                           He sa ys they're coming..."
"1116",1116,"Algren gazes into the thick fog ahead, sees nothing. Bagley looks worried."
"1117",1117,"                                             BAGLEY"
"1118",1118,"                           Captain Algren, have you posted a rear guard to"
"1119",1119,"                           protect our supply train?"
"1120",1120,"                                             ALGREN"
"1121",1121,"                           Yes."
"1122",1122,"                                           BAGLEY"
"1123",1123,"                           Who is overseeing their deployment?"
"1124",1124,"Algren is somewhat confused by the question."
"1125",1125,"                                             ALGREN"
"1126",1126,"                           No one."
"1127",1127,"                                              BAGLEY"
"1128",1128,"                           Mr. Graham, you will accompany me to the rear."
"1129",1129,"                           I want to be certain we are protected from any"
"1130",1130,"                           surprise assault."
"1131",1131,"                                             GRAHAM"
"1132",1132,"                           Yes. Of course."
"1133",1133,"Before Algren can respond, Bagley has left the front lines with Graham in"
"1134",1134,"                                                                                    "
"1135",1135,"tow. Gant watches as they head out of harm's wa y.                      ."
"1136",1136,"                                               GANT"
"1137",1137,"                            Son of a bitch."
"1138",1138,"                                                ALGREN"
"1139",1139,"                                      (almost to himself)"
"1140",1140,"                            ...I'm going to kill him."
"1141",1141,"                                            GANT"
"1142",1142,"                            Waste of good ammo."
"1143",1143,"Gant checks his two revol vers. The methodical clicking of the chambers as"
"1144",1144,"he checks his rounds is the only sound.                                         ."
"1145",1145,"Then absolute silence. A light SNOW begins to fall."
"1146",1146,"Algren continues to peer into the fog. Nothing."
"1147",1147,"Then a sound ... distant ... building through the fog..."
"1148",1148,"The steady rumble of horses. Slowl y approaching. Closer and closer..."
"1149",1149,"Algren notes some of the Japanese soldiers are literally shaking in fear."
"1150",1150,"Algren peers again into the fog. Nothing. But the sound is closer."
"1151",1151,"Then the sound abruptly stops."
"1152",1152,"Silence broken only by the murmured prayers of some of the soldiers."
"1153",1153,"                                              ALGREN"
"1154",1154,"                            Sergeant Gant, order the troops to assume"
"1155",1155,"                            staggered firing positions."
"1156",1156,"                                             GANT"
"1157",1157,"                            Imperial Army, assume staggered firing positions."
"1158",1158,"His order is translated. The Japanese soldiers prepare to fire, one"
"1159",1159,"row kneeling, the other standing behind them."
"1160",1160,"One of the Japanese soldiers faints from sheer tension."
"1161",1161,"Algren can see nothing through the dense fog. The tension is unbearable."
"1162",1162,"Then a form on horseback... ghostly... like lame sort of medieval"
"1163",1163,"monster. An elaborate, horned helmet. Sweeping samurai armor."
"1164",1164,"All we can see it the eerie silhouette in the fog."
"1165",1165,"Like something from a nightmare."
"1166",1166,"And then another figure... and another ... as 500 mounted samurai warriors"
"1167",1167,"slowl y move into position."
"1168",1168,"                                                                                     "
"1169",1169,"The Japanese troops are terrified"
"1170",1170,"                                              GANT"
"1171",1171,"                                   (quickly)"
"1172",1172,"                           Hold the line ... hold the line..."
"1173",1173,"The order is translated."
"1174",1174,"A terrible, beautiful moment of absolute stasis."
"1175",1175,"Nothing moves."
"1176",1176,"The Japanese soldiers wait."
"1177",1177,"The ghostly silhouettes wait."
"1178",1178,"Silence."
"1179",1179,"Then -- as if a silent signal were given -- the samurai suddenly CHARGE,"
"1180",1180,"emerging from the fog in a great wave--! The force of a tsunami."
"1181",1181,"The silence is shattered as the charging samurai roar out ancient war-"
"1182",1182,"cries that chill the blood -- sweeping forward on their hones like"
"1183",1183,"lightning -swords and spears flashing"
"1184",1184,"                                               ALGREN"
"1185",1185,"                           FIRE!"
"1186",1186,"The Japanese troops fire then quickly begin trying to reload their single shot"
"1187",1187,"rifles -- others fumble at the ask and then break and run--"
"1188",1188,"Panic and chaos--"
"1189",1189,"                                               ALGREN"
"1190",1190,"                           Hold the line!"
"1191",1191,"Too late-- the samurai are on them--"
"1192",1192,"They attack with an intensity few have ever seen -- many of the Japanese"
"1193",1193,"soldiers try to escape, turning and running in blind panic -- they are butchered--"
"1194",1194,"run through by the ashigaru, cut inhalf by the naginata."
"1195",1195,"Those soldiers who laboriousl y try to reload their rifles are quickly"
"1196",1196,"mowed down by ferocious clouds of samurai arrows, fired by mounted"
"1197",1197,"Samurai."
"1198",1198,"                                             ALGREN"
"1199",1199,"                           Sound fall back! Sound fall back!"
"1200",1200,"A bugler sounds the order. The Army begins to retreat."
"1201",1201,"But suddenly they are attacked from behind as well! Arrows shoot from the"
"1202",1202,"fog and more mounted samurai appear."
"1203",1203,"                                                                                     "
"1204",1204,"They are surrounded."
"1205",1205,"Algren, Gant, and the Japanese Offi cers call out orders but all discipline"
"1206",1206,"soon breaks down -- it is every man for himself--"
"1207",1207,"The battle swirls ever ywhere around us. Fleeing soldiers are run through by"
"1208",1208,"lances, run down and trampled by horses."
"1209",1209,"Each samurai wears individual, vibrantly col ored armor. Various battle"
"1210",1210,"flags sweep through the fog."
"1211",1211,"Gant uses his two cavalry revolvers -- firing constantly -- finally out of"
"1212",1212,"ammo he drops from his horse in the cavalry st yle and pulls a Winchester"
"1213",1213,"repeating rifle, crouching and quickly firing--"
"1214",1214,"Algren uses his revol ver first -- firing as he turns on his horse -- when"
"1215",1215,"the revol ver is empty he pulls his cavalry saber. He manages to parry"
"1216",1216,"the lethal blows as the Samurai hurtle past --"
"1217",1217,"But one Samurai, his armor all in black, comes at him on a collision course"
"1218",1218,"and SLAMS INTO HIM, sending both horse and rider to the ground."
"1219",1219,"Algren scrambles to his feet, his saber nowhere to be found as another"
"1220",1220,"rider heads toward him carrying a lance."
"1221",1221,"Algren manages to grab it and throw the rider to the ground, wrestling the"
"1222",1222,"lance from his grip and running him through."
"1223",1223,"In the midst of the battle we notice a peculiar thing. One samurai is just sitting"
"1224",1224,"on his horse. Watching Algren. This samurai wears a BLACK MASK."
"1225",1225,"The MASKED SAMUARI watches Algren fight."
"1226",1226,"Algren now wields the lance to battle the horsemen as they sweep past. He"
"1227",1227,"spears one and then unseats another. When a third samurai cuts his lance in"
"1228",1228,"half, Algren uses the remaining half as a club to take him down."
"1229",1229,"The Masked Samurai continues to watch Algren. Algren's tenacity is amazing."
"1230",1230,"He continues to fight with heroic passion, refusing to give an inch, long after"
"1231",1231,"Those around him have fled."
"1232",1232,"Then a blaze of bright yellow - a samurai in yellow armor galloping past, firing"
"1233",1233,"arrows steadily from horseback. His control and speed are astounding."
"1234",1234,"We will come to know him as YORITOMO, a handsome young samurai."
"1235",1235,"Yoritomo fires arrow upon arrow - the speed is breathtaking - Two arrows"
"1236",1236,"slam into Gant, knocking him to the ground."
"1237",1237,"The battle, meanwhile, has become a rout. Those Imperial soldiers who fight"
"1238",1238,"are easily cut down. Those who flee are run down like prey."
"1239",1239,"Left alone, Algren finds himself confronted by ashigaru - samurai foot"
"1240",1240,"soldiers carrying pikes. He turns to discover his retreat cut off by other"
"1241",1241,"                                                                                                         "
"1242",1242,"samurai wielding katana - the lethal long sword."
"1243",1243,"But rather than give any quarter, Algren launches an attack. He kills one"
"1244",1244,"samurai before he is RUN THROUGH, at the shoulder, by a lance."
"1245",1245,"In agony, Algren SNAPS OFF the hilt of the lance, leaving its tip buried"
"1246",1246,"deep in his chest, and fights on."
"1247",1247,"He manages to parry a blow - which SLICES into his side. The next blow"
"1248",1248,"takes off a piece of his scalp. Blood fl ows down his faces and into his eyes."
"1249",1249,"Algren is now surrounded by ten samurai. A man's heroic stand against"
"1250",1250,"certain death is of great interest to them. As they begin to close in, Algren"
"1251",1251,"whirls the lance around, a tattered battle-flag with TIGER INSIGNIA still"
"1252",1252,"dangling from the end."
"1253",1253,"The MASKED SAMURAI removes his mask. It is the JAPANESE MAN,"
"1254",1254,"whose dream of the tiger we glimpsed at the beginning of the story. His"
"1255",1255,"eyes wide in surprise, he watches his dream come to life--the blue tiger"
"1256",1256,"holding the dogs at bay."
"1257",1257,"In SLOW MOTION Algren whirls the lance, as one samurai, wearing"
"1258",1258,"BLOOD-RED ARMOR, advances. With a murderous smile, he draws his"
"1259",1259,"katana."
"1260",1260,"Algren seems spent - he drops to one knee, swaying, on the brink of losing"
"1261",1261,"consciousness."
"1262",1262,"                                                                      ."
"1263",1263,"But as the RED SAMURAI, lets out a battle cry and propels himself forward for the death blow - Algren"
"1264",1264,"suddenly LEAPS UP and propels the jagged wooden end of the broken lance into the unprotected throat of his"
"1265",1265,"attacker."
"1266",1266,"As the samurai falls, the rest of his comrades close in to cut Algren off."
"1267",1267,"A harsh COMMAND stops them in their tracks."
"1268",1268,"The Masked Samurai leaps from his horse. Everyone steps aside deferentially"
"1269",1269,"so that be might pass by without being jostled.                    ."
"1270",1270,"He looks down at Algren, then removes his battle helmet."
"1271",1271,"And we meet _MORI KATSUMOTO, the leader of the samurai. He it an"
"1272",1272,"imposing man of about Algren's years."
"1273",1273,"Sensing that he is about to be killed, Algren pulls himself t o his knees, and SWINGS his saber at Katsumoto."
"1274",1274,"With blinding speed, Katsumoto pulls his katana from its scabbard."
"1275",1275,"Algren's saber is SNAPPED CLEANLY IN TWO."
"1276",1276,"Katsumoto looks down at Algren."
"1277",1277,"Then Gant appears behind Katsumoto -- limping toward him, cocking his"
"1278",1278,"rifle, urgently trying to save Algren--"
"1279",1279,"Ujio, (the Samurai we saw earlier on the streets of Tokyo) leaps to"
"1280",1280,"protect his Lord. His sword flashes--"
"1281",1281,"                                                                                                      "
"1282",1282,"Gant is eviscerated. Algren watches in horror."
"1283",1283,"A dreadful beat as Gant stands, pathetically trying to hold his guts in. Then he"
"1284",1284,"sinks to his knees."
"1285",1285,"Katsumoto turns, leaps back onto his horse and trots off."
"1286",1286,"Algren finally wrenches himself from under his horse. He crawls to Gant,"
"1287",1287,"blood pouring from his own injured back and shoulder."
"1288",1288,"Gant is dead."
"1289",1289,"Algren looks up to see the battle is lost. The Japanese soldiers have fled."
"1290",1290,"Or are surrendering, injured or dead."
"1291",1291,"And he sees one other thing. General Yoshitaka is still on his horse,"
"1292",1292,"head down. He has not pulled his sword. He has not been hurt."
"1293",1293,"Katsumoto rides to Yoshitaka. A few serious words are exchanged. Katsumoto bows his bead in respect, seems"
"1294",1294,"to agree to something."
"1295",1295,"Both men climb from their horses. General Yoshitaka pulls out a small b1ade and hands it to Katsumoto, who"
"1296",1296,"holds it out firmly."
"1297",1297,"General Yoshitaka quickly and calmly pulls himself on to the blade, plunging"
"1298",1298,"it into his stomach, embracing Katsumoto."
"1299",1299,"It is seppuku -- the traditional form of samurai suicide."
"1300",1300,"Algren watches, stunned."
"1301",1301,"Then a terrible scream cuts through the battlefield."
"1302",1302,"Algren sees samurai calmly walking among the injured and captured Imperial"
"1303",1303,"soldiers .. killing them one by one with a single stroke."
"1304",1304,"Algren looks over the slaughter."
"1305",1305,"And then passes out, bill wounds overcoming him."
"1306",1306,"Fade to..."
"1307",1307,"EXT.                    MOUNTAIN PASS                               DAY"
"1308",1308,"Algren is unconscious, tied to a horse."
"1309",1309,"The mounted samurai move up a treacherous mountain pass, disappearing"
"1310",1310,"into the soaring mountains of Yoshino."
"1311",1311,"EXT.              VILLAGE                                    SUNSET"
"1312",1312,"Katsumoto's village is the other Japan. The Japan we have not yet seen."
"1313",1313,"The gorgeous mountain scenery of Yoshino envelopes the village. Snow-"
"1314",1314,"capped mountains soar in the distance. A valley below with rice fields."
"1315",1315,"                                                                                    "
"1316",1316,"After the turmoil of Tokyo, this place seems a bucolic paradise. Traditional,"
"1317",1317,"wooden Japanese architecture. Farming. The sense of harmony so markedly"
"1318",1318,"absent from the cities."
"1319",1319,"Algren, barely conscious, hunches over his horse. He has lost a lot of blood."
"1320",1320,"Katsumoto leads his samurai into the village. As he passes, ever y person in"
"1321",1321,"the village touches his or her forehead to the ground to show respect."
"1322",1322,"Most of these villagers have never seen a white face and gaze at Algren with"
"1323",1323,"curiosity. And suspicion."
"1324",1324,"Katsumoto dismounts in a large square, the rest of his men follow suit. A samurai"
"1325",1325,"helps Algren painfully slide from his horse."
"1326",1326,"Katsumoto moves to the steps of the largest house. His officers fall"
"1327",1327,"into formation around him. Algren notes Ujio - the grim samurai who killed"
"1328",1328,"Gant -- in jet black armor, glaring at him coldl y."
"1329",1329,"Ujio walks forward and SCREAMS at Algren in Japanese. Algren doesn't"
"1330",1330,"move. This only makes Ujio more angry. He paces back and forth like a"
"1331",1331,"caged panther spitting invective at Algren."
"1332",1332,"Algren doesn't move. He watches Uji o evenly. This takes incredible will."
"1333",1333,"His wounds are so bad that- he can barely stand."
"1334",1334,"SUDDENLY - Ujio draws his long sword -- it slashes through the air - the"
"1335",1335,"blade singing -- and stops an inch away from Algren's face!"
"1336",1336,"Algren doesn't move."
"1337",1337,"Ujio brings the cutting edge' into contact with Algren's check. Blood runs"
"1338",1338,"where even this feather-light touch cuts Algren's skin. Algren doesn't move."
"1339",1339,"Ujio glares at him. Then sheathes his sword and walks away."
"1340",1340,"Katsumoto looks at Algren deepl y, gauging him. Then be speaks. In English."
"1341",1341,"Algren is surprised."
"1342",1342,"                                            KATSUMOTO"
"1343",1343,"                           You cannot escape. We are deep in the mountains"
"1344",1344,"                           and winter is coming."
"1345",1345,"Katsumoto turns and walks into his house. Uji o follows him. Algren collapses."
"1346",1346,"Fade to black."
"1347",1347,"As Algren begins his time at the heart of the samurai world."
"1348",1348,"INT.                        YORITOMO'S HOUSE                           NIGHT"
"1349",1349,"Algren'. eyes open..."
"1350",1350,"A WOMAN is leaning close, her eyes intent on the task of sewing up his"
"1351",1351,"wound. She is beautiful, but he is not really conscious enough to notice, or"
"1352",1352,"                                                                                      "
"1353",1353,"even feel the pain. He blacks out again."
"1354",1354,"INT.                    YORITOMO'S HOUSE                      NIGHT"
"1355",1355,"Algren wakes again. He is lying on a simple mat. His injuries are such that"
"1356",1356,"he can barely move his head. He takes in the traditional Japanese furnishings."
"1357",1357,"A red ball rolls across the floor. And after it... TOSHIIE, a little boy. around"
"1358",1358,"four. The boy l ooks at Algren. offers him the ball. Smiles."
"1359",1359,"A1gren blacks out..."
"1360",1360,"INT                      YORITOMO'S HOUSE                       ANOTHER DAY"
"1361",1361,"Algren's eyes open..."
"1362",1362,"Through the archway he can see Toshiie and his older brother HIGEN, around"
"1363",1363,"ten. Also the beautiful WOMAN who earlier was stitching his wound."
"1364",1364,"From his recumbent position, Algren watches as she ministers to the boys,"
"1365",1365,"who are dearly her sons. Algren is fascinated by her grace and the sweet"
"1366",1366,"attention she gives them."
"1367",1367,"She seems to sense him. Her eyes raise, meet bit. She speaks to someone,"
"1368",1368,"and YORITOMO appears. He is twenty-one, too young to be the woman's"
"1369",1369,"husband. Yoritomo comes into Algren's room. Speaks to him."
"1370",1370,"Algren shakes his head. Doesn't understand"
"1371",1371,"Yoritomo speaks to the woman, who approaches and places bowl of soup"
"1372",1372,"in front of Algren. He ignores it"
"1373",1373,"The boys stand in the doorwa y. Yoritomo shoos them awa y."
"1374",1374,"Algren glances up at the: woman. Her eyes avoid his, her expression is opaque."
"1375",1375,"INT.                      YORITOMO'S HOUSE                              ANOTHER DAY"
"1376",1376,"Algren now sits in the main room. The woman is changing the dressing on"
"1377",1377,"his wounded right shoulder and arm."
"1378",1378,"Yoritomo kneels across from Algren. He is impressed at the many battle"
"1379",1379,"wounds on Algren's body; the old bullet wounds and scars. In Japanese, he"
"1380",1380,"indicates his admiration."
"1381",1381,"Algren his no idea what Yoritomo is saying. Finally he interrupts with the"
"1382",1382,"only Japanese word he has bothered to learn:"
"1383",1383,"                                               ALGREN"
"1384",1384,"                            Sake."
"1385",1385,"                                                                                 "
"1386",1386,"Yoritomo's face breaks into a wide smile."
"1387",1387,"                                             YORITOMO"
"1388",1388,"                           Sake?"
"1389",1389,"                                             ALGREN"
"1390",1390,"                           Sake."
"1391",1391,"Yoritomo glances to the woman. She nods, and brings A1gren a saucer of"
"1392",1392,"sake. He drinks it down. Holds out the saucer for a refill"
"1393",1393,"Smiling, Yoritomo indicates for the woman to comply, but before she can"
"1394",1394,"pour another saucer, Algren takes the jug out of her other hand. Yoritomo"
"1395",1395,"laughs as Algren drinks it down."
"1396",1396,"EXT.                       VILLAGE                               NIGHT"
"1397",1397,"Autumn leaves fall to the ground. In a tiny hut, the village swordsmith begins"
"1398",1398,"work on a samurai blade."
"1399",1399,"INT.                   YORITOMO'S HOUSE                        NIGHT"
"1400",1400,"Algren writhes on his mat. Trapped in his recurrent nightmare."
"1401",1401,"A sudden flash:"
"1402",1402,"The wagonload of the dead. Davey's bl oody corpse closes in on Algren"
"1403",1403,"suffocating him."
"1404",1404,"Back in the house"
"1405",1405,"Yoritomo and the woman are asleep in separate rooms."
"1406",1406,"A piercing SCREAM shatters the night"
"1407",1407,"EXT.                 VILLAGE                        FOLLOWING"
"1408",1408,"The screaming continues. Lamps are lit around the village..."
"1409",1409,"INT.                YORITOMO'S HOUSE                   FOLLOWING"
"1410",1410,"Yoritomo and the woman hurry to Algren's room --"
"1411",1411,"Algren in the throes of his recurring nightmare - awakens, disoriented."
"1412",1412,"                                             ALGREN"
"1413",1413,"                           Sake."
"1414",1414,"Yoritomo and the woman confer. Yoritomo looks It Algren and shakes his"
"1415",1415,"head, no."
"1416",1416,"                                                                                      "
"1417",1417,"                                              ALGREN"
"1418",1418,"                           SAKE!"
"1419",1419,"Yoritomo refuses -- Algren roars and tries to rise. Laughing at Algren's"
"1420",1420,"ferocit y in his weakened condition, Yoritomo easily pushes him back down."
"1421",1421,"Algren folds in on himself, rocking like a feral animal."
"1422",1422,"EXT.                  YORITOMO'S HOUSE                              NIGHT"
"1423",1423,"Katsumoto stands outside the house, drawn by the commotion. Ujio stands"
"1424",1424,"with him, shaking his bead."
"1425",1425,"                                             UJIO"
"1426",1426,"                                   (subtitles)"
"1427",1427,"                           My lord, why do you spare the barbarian? He is"
"1428",1428,"                           shamed in defeat, be should kill himse1f."
"1429",1429,"                                             KATSUMOTO"
"1430",1430,"                                   (subtitles)"
"1431",1431,"                           The barbarian doesn't know hit shame."
"1432",1432,"                                              UJIO"
"1433",1433,"                                   (subtitles)"
"1434",1434,"                           Then I will kill him."
"1435",1435,"                                             KATSUMOTO"
"1436",1436,"                                   (pats him; subtitles)"
"1437",1437,"                           Ujio-San, he will still be shamed tomorrow or in"
"1438",1438,"                           a month. For now there are things I wish to learn."
"1439",1439,"EXT.                      VILLAGE                      DAY"
"1440",1440,"A glimpse of village life -- fish are hung on lines to dry, children chase each"
"1441",1441,"Other, clothes are washed in the river, and in the rice fields below, farmers"
"1442",1442,"squat as they have for thousands of years. In his hut, the swordsmith"
"1443",1443,"continues to hammer and fold the blade."
"1444",1444,"INT.                YORITOMO'S HOUSE                       NIGHT"
"1445",1445,"Algren sits hunched in a dark corner. His body is convulsed with shivering."
"1446",1446,"His withdrawal from alcohol, his wounds, his isolation and his imagined sins"
"1447",1447,"are devouring him.                                                                ."
"1448",1448,"Then we see he is not alone. The woman stands in the doorway, watching"
"1449",1449,"him closel y. Finally she enters with a bowl of soup."
"1450",1450,"He glances up, something like panic in his eyes."
"1451",1451,"She kneels and attempts to hand him the soup, but be knocks it out of the"
"1452",1452,"wa y and grabs her by the throat."
"1453",1453,"                                                                                     "
"1454",1454,"                                               ALGREN"
"1455",1455,"                            Sake!"
"1456",1456,"She stares at him, the breath being squeezed out of her, but there is not even"
"1457",1457,"a whisper of fear in her eyes. She is utterly impassive. Shaken, he lets her"
"1458",1458,"go, and crumples to the floor.                         ."
"1459",1459,"                                             ALGREN"
"1460",1460,"                                      (mumbling to himself)"
"1461",1461,"                            Sake..."
"1462",1462,"The woman leaves the soup and wa1ks away."
"1463",1463,"INT.                    YORITOMO'S HOUSE                           DAYS LATER"
"1464",1464,"Daylight streams in, finding Algren lying on his back. The worst of the detox"
"1465",1465,"is past. As be lies there, these first moments of repose lead to:"
"1466",1466,"A sudden flash of memory:"
"1467",1467,"The beautiful blond WOMAN from the picture laughs merrily, and falls"
"1468",1468,"back languorousl y in a grassy fi eld."
"1469",1469,"Back in the room"
"1470",1470,"Algren shakes off the memory as harsh SOUNDS from outside draw him to"
"1471",1471,"the window.                  ."
"1472",1472,"EXT.                    YORITOMO'S HOUSE                      MORNING"
"1473",1473,"Algren watches from the window as the samurai train. It is like nothing else"
"1474",1474,"in the world. Part sacred ritual, part martial preparation, samurai training"
"1475",1475,"com bines athletic prowess and graceful artistry into one effortless whole."
"1476",1476,"Finally well enough to walk, Algren comes out onto the porch to watch the"
"1477",1477,"spectacle. In front of him, is a Kendo (The Way of the Sword) master"
"1478",1478,"practice with their long and short swords. They have incredible control."
"1479",1479,"NAKAO, a mountain of a man, is a Karate master. He stands unarmed,"
"1480",1480,"four samurai facing him. They attack with wooden swords. He effortlessly"
"1481",1481,"defeats them -- the agility of the huge man is shocking."
"1482",1482,"Kyudo (\""The Way of the Bow\"") masters use their bows for target practice."
"1483",1483,"Yoritomo holds a bundle of arrows. In the distance, a line of plums."
"1484",1484,"Algren watches. Yoritomo just seems to stand there, his eyes hall-open."
"1485",1485,"And then -- in a stunning blaze of movement -- Yoritomo fires the arrows --"
"1486",1486,"one after another, amazingly fast -- cleanly hitting each plum. The final arrow"
"1487",1487,"splits the previous one as it buries itself in the tree."
"1488",1488,"A wooden sword leans against the porch."
"1489",1489,"Algren idly picks it up, feeling its balance. In a flash, Uji o has raced over and"
"1490",1490,"grabbed it from him. Algren stands motionless as Ujio screams at him."
"1491",1491,"                                                                                  "
"1492",1492,"The training stops, as everyone watches Uji o berate Algren."
"1493",1493,"Even as Ujio continues screaming. Algren simply shakes his head, turns"
"1494",1494,"awa y, and walk back into the house."
"1495",1495,"INT.               YORITOMO'S HOUSE                         DAY"
"1496",1496,"As the sounds of training resume outside, Algren explores the house."
"1497",1497,"He comes upon Higen and Toshiie playing with the red ball. They are"
"1498",1498,"embarrassed to encounter him alone. There's a moment of suspension, and"
"1499",1499,"then Higen throws the ball to Algren."
"1500",1500,"Algren looks back and forth between the two boys, fixes his gaze on Higen"
"1501",1501,"but throw the ball to Toshiie, causing both boys to laugh and run awa y."
"1502",1502,"Algren walks on."
"1503",1503,"INT.                SMALL ROOM                           DAY"
"1504",1504,"Algren opens a sliding shojii screen and discovers a small room that has been"
"1505",1505,"made into a kind of shrine."
"1506",1506,"Cand1es and incense burn, a small Buddha sits on a dais, and Algren's eyes"
"1507",1507,"are drawn to what seems like an apparition standing in the corner."
"1508",1508,"The BRIGHT RED ARMOR of the warrior Algren killed in the fog, is held"
"1509",1509,"upright by an unseen stand. It is almost as if the dead warrior himself is"
"1510",1510,"swing back at him."
"1511",1511,"Algren senses someone behind him and turns. The woman is standing across"
"1512",1512,"the hall. Their eyes meet. She turn, and walks away."
"1513",1513,"EXT.               VILLAGE                            NIGHT"
"1514",1514,"A first, light snowfall has covered the ground. A1gren walks out into the still"
"1515",1515,"night. He turns a corner and confronts curious sight:"
"1516",1516,"Ten warriors kneel, motionless in the snow, their eyes closed in concentration."
"1517",1517,"As Algren puzzles over this, he becomes aware that Katsumoto is now"
"1518",1518,"standing next to him."
"1519",1519,"                                                   KATSUMOTO"
"1520",1520,"                              They are training."
"1521",1521,"                                                   ALGREN"
"1522",1522,"                              Training what?"
"1523",1523,"                                                 KATSUMOTO"
"1524",1524,"                              Their minds. It is called bushido..."
"1525",1525,"                                                                                   "
"1526",1526,"Algren looks at him. He has never heard the word."
"1527",1527,"                                           KATSUMOTO"
"1528",1528,"                       The wa y of the warrior. We study from when"
"1529",1529,"                       we are young. Are my words correct?"
"1530",1530,"Algren does not respond."
"1531",1531,"                                              KATSUMOTO"
"1532",1532,"                            I will practice my Eng1ish with you."
"1533",1533,"                                            ALGREN"
"1534",1534,"                            Why do you learn English?"
"1535",1535,"                                            KATSUMOTO"
"1536",1536,"                            To know m y enemy."
"1537",1537,"                                             ALGREN"
"1538",1538,"                            If I am your enemy, why have you not killed"
"1539",1539,"                            me?"
"1540",1540,"Katsumoto doesn't answer."
"1541",1541,"                                           ALGREN"
"1542",1542,"                            Was General Yoshitaka your enemy?"
"1543",1543,"                                             KATSUMOTO"
"1544",1544,"                            No, I honor his memory as my kinsman."
"1545",1545,"                                            ALGREN"
"1546",1546,"                            That why you helped him kill himself?"
"1547",1547,"                                                KATSUMOTO"
"1548",1548,"                            If a samurai is defeated in battle, he must take"
"1549",1549,"                            his own life to spare himse1f the shame of capture."
"1550",1550,"                            It is required that his kaishaku his trusted friend,"
"1551",1551,"                            help him. I was honored to by his kaishaku."
"1552",1552,"                                                ALGREN"
"1553",1553,"                            Hell of an honor."
"1554",1554,"                                               KATSUMOTO"
"1555",1555,"                            It was his destiny. He knew it, he died at peace."
"1556",1556,"                                            ALGREN"
"1557",1557,"                            Who was the warrior in the red armor?"
"1558",1558,"                                            KATSUMOTO"
"1559",1559,"                            My son-in-law. His name was Hiroshi."
"1560",1560,"                                           ALGREN"
"1561",1561,"                            And the woman who cares for me?"
"1562",1562,"                                                                               "
"1563",1563,"                                           KATSUMOTO"
"1564",1564,"                           My daughter, Hiroshi's wife. Her name is Taka."
"1565",1565,"         Algren is incredulous."
"1566",1566,"                                             ALGREN"
"1567",1567,"                           I killed her husband?"
"1568",1568,"                                            KATSUMOTO"
"1569",1569,"                           It was an honorable death."
"1570",1570,"Katsumoto walks awa y."
"1571",1571,"INT.             YORITOMO'S HOUSE                       DAY"
"1572",1572,"Algren it now well enough to kneel at the table with the others. Taka treats"
"1573",1573,"him with utter politeness and dignity. He watches her intently, seeking any"
"1574",1574,"sign of the animosity he's certain she must feel."
"1575",1575,"She hands him a bowl of rice."
"1576",1576,"                                           ALGREN"
"1577",1577,"                                  (smiling politely)"
"1578",1578,"                           You hope I choke on it, don't you?"
"1579",1579,"She bows, uncomprehending."
"1580",1580,"                                             ALGREN"
"1581",1581,"                           You want to poison it and watch me fall over"
"1582",1582,"                           the table and foam at the mouth."
"1583",1583,"Yoritomo bows in response to Algren's new willingness to communicate."
"1584",1584,"                                             YORITOMO"
"1585",1585,"                                   (to Taka, subtitles)"
"1586",1586,"                           I promise I'll make him take a bath."
"1587",1587,"                                             TAKA"
